world,node,child,value_1
hard_hallway_1,N82487,N98243,0.5
hard_hallway_1,N82487,N41215,0.5
hard_hallway_1,N44603,N15752,0.5
hard_hallway_1,N44603,N10801,0.5
hard_hallway_1,N17344,N18952,0.5
hard_hallway_1,N17344,N35990,0.5
hard_hallway_1,N84950,N89980,0.5
hard_hallway_1,N84950,N57083,0.5
hard_hallway_1,N13463,N75413,0.5
hard_hallway_1,N13463,N46677,0.5
hard_hallway_1,N36240,N14827,0.5
hard_hallway_1,N36240,N59346,0.5
hard_hallway_1,N67300,N84716,0.5
hard_hallway_1,N67300,N78289,0.5
hard_hallway_1,N24190,N32362,0.5
hard_hallway_1,N24190,N78783,0.5
hard_hallway_1,N10987,N74834,0.5
hard_hallway_1,N10987,N27022,0.5
hard_hallway_1,N16343,N39671,0.5
hard_hallway_1,N16343,N22894,0.5
hard_hallway_1,N30422,N25393,0.5
hard_hallway_1,N30422,N59838,0.5
hard_hallway_1,N36591,N19464,0.5
hard_hallway_1,N36591,N54651,0.5
hard_hallway_1,N57583,N63158,0.5
hard_hallway_1,N57583,N67091,0.5
hard_hallway_1,N88496,N83231,0.5
hard_hallway_1,N88496,N23748,0.5
hard_hallway_1,N46671,N51818,0.5
hard_hallway_1,N46671,N90559,0.5
hard_hallway_1,N65135,N89839,0.5
hard_hallway_1,N65135,N71419,0.5
hard_hallway_1,N76907,N50700,0.5
hard_hallway_1,N76907,N70231,0.5
hard_hallway_1,N26592,N35389,0.5
hard_hallway_1,N26592,N35557,0.5
hard_hallway_1,N13309,N50286,0.5
hard_hallway_1,N13309,N95301,0.5
hard_hallway_1,N59160,N90715,0.5
hard_hallway_1,N59160,N52829,0.5
hard_hallway_1,N77633,N81430,0.5
hard_hallway_1,N77633,N50430,0.5
hard_hallway_1,N41042,N58803,0.5
hard_hallway_1,N41042,N80444,0.5
hard_hallway_1,N29254,N81885,0.5
hard_hallway_1,N29254,N17079,0.5
hard_hallway_1,N83408,N21450,0.5
hard_hallway_1,N83408,N84109,0.5
hard_hallway_1,N70836,N46302,0.5
hard_hallway_1,N70836,N13098,0.5
hard_hallway_1,N32205,N14201,0.5
hard_hallway_1,N32205,N23178,0.5
hard_hallway_1,N78750,N75378,0.5
hard_hallway_1,N78750,N81174,0.5
hard_hallway_1,N93785,N16353,0.5
hard_hallway_1,N93785,N57355,0.5
hard_hallway_1,N91407,N17106,0.5
hard_hallway_1,N91407,N71392,0.5
hard_hallway_1,N61448,N31176,0.5
hard_hallway_1,N61448,N55387,0.5
hard_hallway_1,N82934,N24013,0.5
hard_hallway_1,N82934,N30904,0.5
hard_hallway_1,N71595,N36429,0.5
hard_hallway_1,N71595,N17438,0.5
hard_hallway_1,N21350,N50539,0.5
hard_hallway_1,N21350,N12753,0.5
hard_hallway_1,N92214,N64101,0.5
hard_hallway_1,N92214,N90369,0.5
hard_hallway_1,N30888,N80343,0.5
hard_hallway_1,N30888,N98799,0.5
hard_hallway_1,N52526,N77951,0.5
hard_hallway_1,N52526,N91686,0.5
hard_hallway_1,N11229,N26025,0.5
hard_hallway_1,N11229,N79629,0.5
hard_hallway_1,N12608,N62974,0.5
hard_hallway_1,N12608,N24859,0.5
hard_hallway_1,N73014,N74323,0.5
hard_hallway_1,N73014,N83392,0.5
hard_hallway_1,N26020,N22515,0.5
hard_hallway_1,N26020,N17753,0.5
hard_hallway_1,N75507,N27964,0.5
hard_hallway_1,N75507,N81781,0.5
hard_hallway_1,N41524,N54208,0.5
hard_hallway_1,N41524,N24873,0.5
hard_hallway_1,N26639,N53626,0.5
hard_hallway_1,N26639,N91397,0.5
hard_hallway_1,N75566,N85120,0.5
hard_hallway_1,N75566,N90620,0.5
hard_hallway_1,N46339,N83714,0.5
hard_hallway_1,N46339,N81291,0.5
hard_hallway_1,N55657,N59755,0.5
hard_hallway_1,N55657,N55452,0.5
hard_hallway_1,N53933,N76189,0.5
hard_hallway_1,N53933,N34228,0.5
hard_hallway_1,N27403,N90058,0.5
hard_hallway_1,N27403,N65049,0.5
hard_hallway_1,N69262,N42557,0.5
hard_hallway_1,N69262,N36243,0.5
hard_hallway_1,N41891,N26527,0.5
hard_hallway_1,N41891,N20239,0.5
hard_hallway_1,N90291,N11148,0.5
hard_hallway_1,N90291,N37076,0.5
hard_hallway_1,N17194,N46105,0.5
hard_hallway_1,N17194,N58066,0.5
hard_hallway_1,N87182,N24734,0.5
hard_hallway_1,N87182,N60246,0.5
hard_hallway_1,N29459,N17035,0.5
hard_hallway_1,N29459,N53943,0.5
hard_hallway_1,N98219,N68631,0.5
hard_hallway_1,N98219,N96574,0.5
hard_hallway_1,N26998,N50736,0.5
hard_hallway_1,N26998,N51814,0.5
hard_hallway_1,N89530,N86055,0.5
hard_hallway_1,N89530,N84060,0.5
hard_hallway_1,N93058,N83176,0.5
hard_hallway_1,N93058,N47305,0.5
hard_hallway_1,N30273,N47326,0.5
hard_hallway_1,N30273,N93828,0.5
hard_hallway_1,N63542,N29372,0.5
hard_hallway_1,N63542,N45854,0.5
hard_hallway_1,N70633,N74728,0.5
hard_hallway_1,N70633,N11540,0.5
hard_hallway_1,N56058,N65796,0.5
hard_hallway_1,N56058,N37995,0.5
hard_hallway_1,N10741,N78060,0.5
hard_hallway_1,N10741,N12461,0.5
hard_hallway_1,N34020,N14444,0.5
hard_hallway_1,N34020,N41213,0.5
hard_hallway_1,N66701,N30635,0.5
hard_hallway_1,N66701,N78347,0.5
hard_hallway_1,N19975,N28092,0.5
hard_hallway_1,N19975,N37436,0.5
hard_hallway_1,N59266,N32826,0.5
hard_hallway_1,N59266,N37743,0.5
hard_hallway_1,N20931,N86499,0.5
hard_hallway_1,N20931,N16629,0.5
hard_hallway_1,N31911,N58811,0.5
hard_hallway_1,N31911,N91713,0.5
hard_hallway_1,N46624,N74347,0.5
hard_hallway_1,N46624,N75835,0.5
hard_hallway_1,N52938,N20865,0.5
hard_hallway_1,N52938,N49111,0.5
hard_hallway_1,N56076,N22674,0.5
hard_hallway_1,N56076,N60136,0.5
hard_hallway_1,N37559,N46659,0.5
hard_hallway_1,N37559,N95304,0.5
hard_hallway_1,N59435,N79275,0.5
hard_hallway_1,N59435,N26034,0.5
hard_hallway_1,N93368,N90828,0.5
hard_hallway_1,N93368,N49666,0.5
hard_hallway_1,N92176,N68203,0.5
hard_hallway_1,N92176,N56973,0.5
hard_hallway_1,N33284,N99569,0.5
hard_hallway_1,N33284,N53073,0.5
hard_hallway_1,N64806,N93832,0.5
hard_hallway_1,N64806,N34854,0.5
hard_hallway_1,N92866,N53140,0.5
hard_hallway_1,N92866,N79920,0.5
hard_hallway_1,N52296,N58943,0.5
hard_hallway_1,N52296,N58045,0.5
hard_hallway_1,N42166,N38267,0.5
hard_hallway_1,N42166,N51132,0.5
hard_hallway_1,N98467,N88207,0.5
hard_hallway_1,N98467,N82059,0.5
hard_hallway_1,N62069,N33402,0.5
hard_hallway_1,N62069,N50706,0.5
hard_hallway_1,N38113,N23566,0.5
hard_hallway_1,N38113,N47495,0.5
hard_hallway_1,N56514,N36589,0.5
hard_hallway_1,N56514,N12439,0.5
hard_hallway_1,N38532,N55106,0.5
hard_hallway_1,N38532,N84006,0.5
hard_hallway_1,N54964,N58443,0.5
hard_hallway_1,N54964,N89388,0.5
hard_hallway_1,N73963,N33890,0.5
hard_hallway_1,N73963,N84216,0.5
hard_hallway_1,N84072,N36643,0.5
hard_hallway_1,N84072,N82038,0.5
hard_hallway_1,N52985,N70029,0.5
hard_hallway_1,N52985,N27731,0.5
hard_hallway_1,N15962,N34571,0.5
hard_hallway_1,N15962,N28133,0.5
hard_hallway_1,N64022,N12591,0.5
hard_hallway_1,N64022,N44740,0.5
hard_hallway_1,N71063,N48257,0.5
hard_hallway_1,N71063,N87129,0.5
hard_hallway_1,N51863,N38027,0.5
hard_hallway_1,N51863,N78883,0.5
hard_hallway_1,N76728,N25289,0.5
hard_hallway_1,N76728,N67663,0.5
hard_hallway_1,N58676,N41599,0.5
hard_hallway_1,N58676,N98565,0.5
hard_hallway_1,N38404,N14471,0.5
hard_hallway_1,N38404,N21485,0.5
hard_hallway_1,N11224,N39348,0.5
hard_hallway_1,N11224,N42290,0.5
hard_hallway_1,N84684,N39197,0.5
hard_hallway_1,N84684,N28126,0.5
hard_hallway_1,N16189,N44613,0.5
hard_hallway_1,N16189,N47487,0.5
hard_hallway_1,N99846,N13550,0.5
hard_hallway_1,N99846,N21118,0.5
hard_hallway_1,N34001,N41026,0.5
hard_hallway_1,N34001,N75017,0.5
hard_hallway_1,N23176,N98591,0.5
hard_hallway_1,N23176,N27362,0.5
hard_hallway_1,N22433,N20359,0.5
hard_hallway_1,N22433,N64489,0.5
hard_hallway_1,N30164,N14602,0.5
hard_hallway_1,N30164,N17068,0.5
hard_hallway_1,N28922,N26581,0.5
hard_hallway_1,N28922,N81735,0.5
hard_hallway_1,N99118,N50612,0.5
hard_hallway_1,N99118,N27247,0.5
hard_hallway_1,N41708,N71483,0.5
hard_hallway_1,N41708,N53560,0.5
hard_hallway_1,N76834,N57704,0.5
hard_hallway_1,N76834,N14452,0.5
hard_hallway_1,N90892,N35490,0.5
hard_hallway_1,N90892,N30622,0.5
hard_hallway_1,N49333,N69303,0.5
hard_hallway_1,N49333,N14579,0.5
hard_hallway_1,N47874,N86167,0.5
hard_hallway_1,N47874,N88865,0.5
hard_hallway_1,N15210,N30559,0.5
hard_hallway_1,N15210,N40978,0.5
hard_hallway_1,N64842,N65476,0.5
hard_hallway_1,N64842,N32857,0.5
hard_hallway_1,N12956,N80410,0.5
hard_hallway_1,N12956,N25051,0.5
hard_hallway_1,N88155,N44957,0.5
hard_hallway_1,N88155,N43643,0.5
hard_hallway_1,N24114,N87469,0.5
hard_hallway_1,N24114,N67223,0.5
hard_hallway_1,N42265,N82732,0.5
hard_hallway_1,N42265,N35232,0.5
hard_hallway_1,N91823,N24388,0.5
hard_hallway_1,N91823,N88810,0.5
hard_hallway_1,N13031,N90779,0.5
hard_hallway_1,N13031,N16919,0.5
hard_hallway_1,N39054,N54424,0.5
hard_hallway_1,N39054,N12315,0.5
hard_hallway_1,N38367,N98962,0.5
hard_hallway_1,N38367,N61827,0.5
hard_hallway_1,N50318,N58366,0.5
hard_hallway_1,N50318,N18363,0.5
hard_hallway_1,N32754,N35153,0.5
hard_hallway_1,N32754,N67558,0.5
hard_hallway_1,N24398,N47913,0.5
hard_hallway_1,N24398,N54737,0.5
hard_hallway_1,N77625,N32452,0.5
hard_hallway_1,N77625,N57523,0.5
hard_hallway_1,N80915,N98680,0.5
hard_hallway_1,N80915,N33256,0.5
hard_hallway_1,N10302,N94785,0.5
hard_hallway_1,N10302,N77363,0.5
hard_hallway_1,N37779,N64028,0.5
hard_hallway_1,N37779,N89694,0.5
hard_hallway_1,N98497,N40290,0.5
hard_hallway_1,N98497,N64167,0.5
hard_hallway_1,N83907,N65866,0.5
hard_hallway_1,N83907,N43631,0.5
hard_hallway_1,N34114,N57640,0.5
hard_hallway_1,N34114,N60044,0.5
hard_hallway_1,N22705,N84300,0.5
hard_hallway_1,N22705,N69266,0.5
hard_hallway_1,N14758,N61082,0.5
hard_hallway_1,N14758,N43954,0.5
hard_hallway_1,N82879,N17676,0.5
hard_hallway_1,N82879,N15170,0.5
hard_hallway_1,N34381,N59511,0.5
hard_hallway_1,N34381,N98381,0.5
hard_hallway_1,N33170,N54386,0.5
hard_hallway_1,N33170,N49330,0.5
hard_hallway_1,N17149,N51609,0.5
hard_hallway_1,N17149,N48554,0.5
hard_hallway_1,N17968,N46777,0.5
hard_hallway_1,N17968,N69405,0.5
hard_hallway_1,N38884,N11848,0.5
hard_hallway_1,N38884,N39971,0.5
hard_hallway_1,N51896,N12110,0.5
hard_hallway_1,N51896,N88961,0.5
hard_hallway_1,N92820,N75225,0.5
hard_hallway_1,N92820,N84992,0.5
hard_hallway_1,N28701,N66590,0.5
hard_hallway_1,N28701,N63193,0.5
hard_hallway_1,N60077,N63067,0.5
hard_hallway_1,N60077,N48970,0.5
hard_hallway_1,N59464,N93586,0.5
hard_hallway_1,N59464,N43362,0.5
hard_hallway_1,N49112,N66798,0.5
hard_hallway_1,N49112,N41443,0.5
hard_hallway_1,N94781,N13091,0.5
hard_hallway_1,N94781,N89067,0.5
hard_hallway_1,N52989,N60107,0.5
hard_hallway_1,N52989,N87962,0.5
hard_hallway_1,N28670,N14488,0.5
hard_hallway_1,N28670,N96277,0.5
hard_hallway_1,N42394,N15543,0.5
hard_hallway_1,N42394,N73885,0.5
hard_hallway_1,N54620,N41823,0.5
hard_hallway_1,N54620,N88973,0.5
hard_hallway_1,N50442,N96260,0.5
hard_hallway_1,N50442,N74105,0.5
hard_hallway_1,N65036,N68461,0.5
hard_hallway_1,N65036,N53144,0.5
hard_hallway_1,N59557,N43680,0.5
hard_hallway_1,N59557,N28189,0.5
hard_hallway_1,N10922,N83230,0.5
hard_hallway_1,N10922,N51268,0.5
hard_hallway_1,N57487,N96008,0.5
hard_hallway_1,N57487,N93929,0.5
hard_hallway_1,N27709,N63013,0.5
hard_hallway_1,N27709,N13455,0.5
hard_hallway_1,N75092,N36989,0.5
hard_hallway_1,N75092,N24439,0.5
hard_hallway_1,N16118,N91581,0.5
hard_hallway_1,N16118,N51944,0.5
hard_hallway_1,N86380,N63379,0.5
hard_hallway_1,N86380,N96699,0.5
hard_hallway_1,N20864,N11387,0.5
hard_hallway_1,N20864,N44217,0.5
hard_hallway_1,N23607,N36208,0.5
hard_hallway_1,N23607,N63439,0.5
hard_hallway_1,N86689,N31479,0.5
hard_hallway_1,N86689,N28627,0.5
hard_hallway_1,N29335,N27248,0.5
hard_hallway_1,N29335,N11083,0.5
hard_hallway_1,N18075,N64364,0.5
hard_hallway_1,N18075,N69821,0.5
hard_hallway_1,N96637,N94511,0.5
hard_hallway_1,N96637,N67356,0.5
hard_hallway_1,N92752,N15888,0.5
hard_hallway_1,N92752,N86899,0.5
hard_hallway_1,N30460,N69152,0.5
hard_hallway_1,N30460,N16793,0.5
hard_hallway_1,N83140,N75953,0.5
hard_hallway_1,N83140,N45582,0.5
hard_hallway_1,N10461,N70963,0.5
hard_hallway_1,N10461,N92407,0.5
hard_hallway_1,N76691,N23499,0.5
hard_hallway_1,N76691,N80379,0.5
hard_hallway_1,N20506,N60473,0.5
hard_hallway_1,N20506,N52796,0.5
hard_hallway_1,N37107,N18086,0.5
hard_hallway_1,N37107,N29941,0.5
hard_hallway_1,N18768,N54869,0.5
hard_hallway_1,N18768,N80960,0.5
hard_hallway_1,N71176,N26849,0.5
hard_hallway_1,N71176,N71436,0.5
hard_hallway_1,N74869,N87186,0.5
hard_hallway_1,N74869,N28190,0.5
hard_hallway_1,N12569,N81663,0.5
hard_hallway_1,N12569,N81294,0.5
hard_hallway_1,N11518,N89182,0.5
hard_hallway_1,N11518,N53633,0.5
hard_hallway_1,N69345,N33862,0.5
hard_hallway_1,N69345,N74117,0.5
hard_hallway_1,N27412,N58607,0.5
hard_hallway_1,N27412,N34386,0.5
hard_hallway_1,N33005,N39347,0.5
hard_hallway_1,N33005,N61345,0.5
hard_hallway_1,N26552,N89965,0.5
hard_hallway_1,N26552,N57802,0.5
hard_hallway_1,N49198,N57953,0.5
hard_hallway_1,N49198,N21015,0.5
hard_hallway_1,N45119,N88201,0.5
hard_hallway_1,N45119,N18712,0.5
hard_hallway_1,N40241,N90858,0.5
hard_hallway_1,N40241,N61417,0.5
hard_hallway_1,N14703,N70828,0.5
hard_hallway_1,N14703,N90565,0.5
hard_hallway_1,N38377,N46368,0.5
hard_hallway_1,N38377,N50931,0.5
hard_hallway_1,N56637,N60975,0.5
hard_hallway_1,N56637,N51677,0.5
hard_hallway_1,N49120,N71309,0.5
hard_hallway_1,N49120,N74426,0.5
hard_hallway_1,N22557,N69177,0.5
hard_hallway_1,N22557,N26315,0.5
hard_hallway_1,N10140,N11144,0.5
hard_hallway_1,N10140,N52648,0.5
hard_hallway_1,N39805,N48704,0.5
hard_hallway_1,N39805,N13142,0.5
hard_hallway_1,N13638,N95693,0.5
hard_hallway_1,N13638,N58593,0.5
hard_hallway_1,N51910,N13456,0.5
hard_hallway_1,N51910,N92988,0.5
hard_hallway_1,N79402,N56234,0.5
hard_hallway_1,N79402,N40852,0.5
hard_hallway_1,N88845,N27085,0.5
hard_hallway_1,N88845,N19812,0.5
hard_hallway_1,N64596,N12610,0.5
hard_hallway_1,N64596,N30032,0.5
hard_hallway_1,N34936,N52311,0.5
hard_hallway_1,N34936,N46895,0.5
hard_hallway_1,N42411,N93670,0.5
hard_hallway_1,N42411,N81916,0.5
hard_hallway_1,N28142,N57036,0.5
hard_hallway_1,N28142,N19729,0.5
hard_hallway_1,N11712,N86755,0.5
hard_hallway_1,N11712,N47160,0.5
hard_hallway_1,N14615,N10579,0.5
hard_hallway_1,N14615,N40193,0.5
hard_hallway_1,N87395,N53394,0.5
hard_hallway_1,N87395,N89492,0.5
hard_hallway_1,N19834,N98644,0.5
hard_hallway_1,N19834,N52062,0.5
hard_hallway_1,N36766,N65743,0.5
hard_hallway_1,N36766,N42704,0.5
hard_hallway_1,N70135,N40468,0.5
hard_hallway_1,N70135,N10005,0.5
hard_hallway_1,N47226,N73965,0.5
hard_hallway_1,N47226,N68511,0.5
hard_hallway_1,N33445,N74908,0.5
hard_hallway_1,N33445,N51324,0.5
hard_hallway_1,N21644,N84760,0.5
hard_hallway_1,N21644,N55824,0.5
hard_hallway_1,N35065,N74115,0.5
hard_hallway_1,N35065,N58120,0.5
hard_hallway_1,N64692,N93576,0.5
hard_hallway_1,N64692,N31935,0.5
hard_hallway_1,N73106,N97092,0.5
hard_hallway_1,N73106,N94048,0.5
hard_hallway_1,N85761,N30662,0.5
hard_hallway_1,N85761,N99305,0.5
hard_hallway_1,N70983,N72112,0.5
hard_hallway_1,N70983,N51221,0.5
hard_hallway_1,N20472,N46707,0.5
hard_hallway_1,N20472,N84425,0.5
hard_hallway_1,N27984,N59749,0.5
hard_hallway_1,N27984,N91402,0.5
hard_hallway_1,N95207,N46997,0.5
hard_hallway_1,N95207,N89727,0.5
hard_hallway_1,N85864,N19604,0.5
hard_hallway_1,N85864,N63160,0.5
hard_hallway_1,N74068,N44496,0.5
hard_hallway_1,N74068,N20923,0.5
hard_hallway_1,N24537,N33622,0.5
hard_hallway_1,N24537,N74043,0.5
hard_hallway_1,N65237,N98738,0.5
hard_hallway_1,N65237,N80446,0.5
hard_hallway_1,N26745,N25200,0.5
hard_hallway_1,N26745,N14374,0.5
hard_hallway_1,N28611,N37096,0.5
hard_hallway_1,N28611,N55900,0.5
hard_hallway_1,N99006,N38539,0.5
hard_hallway_1,N99006,N67265,0.5
hard_hallway_1,N58124,N29301,0.5
hard_hallway_1,N58124,N58352,0.5
hard_hallway_1,N58049,N81865,0.5
hard_hallway_1,N58049,N54420,0.5
hard_hallway_1,N61434,N35358,0.5
hard_hallway_1,N61434,N22813,0.5
hard_hallway_1,N81988,N19760,0.5
hard_hallway_1,N81988,N75103,0.5
hard_hallway_1,N35542,N47679,0.5
hard_hallway_1,N35542,N88809,0.5
hard_hallway_1,N45600,N77398,0.5
hard_hallway_1,N45600,N69458,0.5
hard_hallway_1,N24876,N94734,0.5
hard_hallway_1,N24876,N21874,0.5
hard_hallway_1,N32319,N98459,0.5
hard_hallway_1,N32319,N32699,0.5
hard_hallway_1,N88844,N32298,0.5
hard_hallway_1,N88844,N24049,0.5
hard_hallway_1,N15973,N74655,0.5
hard_hallway_1,N15973,N38817,0.5
hard_hallway_1,N14863,N86855,0.5
hard_hallway_1,N14863,N66923,0.5
hard_hallway_1,N47652,N96798,0.5
hard_hallway_1,N47652,N98223,0.5
hard_hallway_1,N92022,N44897,0.5
hard_hallway_1,N92022,N30555,0.5
hard_hallway_1,N69629,N57774,0.5
hard_hallway_1,N69629,N69993,0.5
hard_hallway_1,N22633,N61897,0.5
hard_hallway_1,N22633,N85695,0.5
hard_hallway_1,N32018,N66973,0.5
hard_hallway_1,N32018,N38653,0.5
hard_hallway_1,N32912,N77475,0.5
hard_hallway_1,N32912,N78751,0.5
hard_hallway_1,N29668,N92309,0.5
hard_hallway_1,N29668,N33374,0.5
hard_hallway_1,N81899,N45055,0.5
hard_hallway_1,N81899,N14756,0.5
hard_hallway_1,N82640,N44815,0.5
hard_hallway_1,N82640,N50012,0.5
hard_hallway_1,N54966,N77560,0.5
hard_hallway_1,N54966,N65062,0.5
hard_hallway_1,N89167,N19563,0.5
hard_hallway_1,N89167,N17302,0.5
hard_hallway_1,N46896,N14163,0.5
hard_hallway_1,N46896,N84327,0.5
hard_hallway_1,N34428,N96694,0.5
hard_hallway_1,N34428,N35549,0.5
hard_hallway_1,N62073,N64468,0.5
hard_hallway_1,N62073,N38029,0.5
hard_hallway_1,N57819,N22448,0.5
hard_hallway_1,N57819,N37889,0.5
hard_hallway_1,N79362,N31225,0.5
hard_hallway_1,N79362,N98228,0.5
hard_hallway_1,N72196,N88416,0.5
hard_hallway_1,N72196,N78958,0.5
hard_hallway_1,N53997,N34599,0.5
hard_hallway_1,N53997,N13701,0.5
hard_hallway_1,N55875,N48052,0.5
hard_hallway_1,N55875,N48387,0.5
hard_hallway_1,N88230,N68535,0.5
hard_hallway_1,N88230,N76332,0.5
hard_hallway_1,N22392,N43255,0.5
hard_hallway_1,N22392,N86583,0.5
hard_hallway_1,N96783,N44384,0.5
hard_hallway_1,N96783,N34136,0.5
hard_hallway_1,N65860,N96908,0.5
hard_hallway_1,N65860,N52758,0.5
hard_hallway_1,N69612,N81551,0.5
hard_hallway_1,N69612,N76389,0.5
hard_hallway_1,N44109,N21073,0.5
hard_hallway_1,N44109,N31456,0.5
hard_hallway_1,N74402,N57366,0.5
hard_hallway_1,N74402,N42502,0.5
hard_hallway_1,N30004,N86823,0.5
hard_hallway_1,N30004,N45275,0.5
hard_hallway_1,N95587,N75943,0.5
hard_hallway_1,N95587,N50734,0.5
hard_hallway_1,N70693,N19748,0.5
hard_hallway_1,N70693,N37904,0.5
hard_hallway_1,N12955,N20947,0.5
hard_hallway_1,N12955,N84779,0.5
hard_hallway_1,N83248,N69895,0.5
hard_hallway_1,N83248,N85869,0.5
hard_hallway_1,N42228,N55735,0.5
hard_hallway_1,N42228,N58797,0.5
hard_hallway_1,N59698,N39390,0.5
hard_hallway_1,N59698,N36998,0.5
hard_hallway_1,N52108,N94966,0.5
hard_hallway_1,N52108,N17924,0.5
hard_hallway_1,N15262,N55573,0.5
hard_hallway_1,N15262,N33387,0.5
hard_hallway_1,N55521,N19484,0.5
hard_hallway_1,N55521,N37926,0.5
hard_hallway_1,N86641,N43896,0.5
hard_hallway_1,N86641,N61475,0.5
hard_hallway_1,N52992,N17661,0.5
hard_hallway_1,N52992,N67463,0.5
hard_hallway_1,N19243,N94680,0.5
hard_hallway_1,N19243,N36950,0.5
hard_hallway_1,N78406,N95634,0.5
hard_hallway_1,N78406,N98306,0.5
hard_hallway_1,N59869,N61974,0.5
hard_hallway_1,N59869,N92672,0.5
hard_hallway_1,N49745,N86486,0.5
hard_hallway_1,N49745,N75666,0.5
hard_hallway_1,N95143,N13624,0.5
hard_hallway_1,N95143,N19964,0.5
hard_hallway_1,N95146,N83298,0.5
hard_hallway_1,N95146,N15110,0.5
hard_hallway_1,N91643,N18383,0.5
hard_hallway_1,N91643,N32257,0.5
hard_hallway_1,N24270,N91535,0.5
hard_hallway_1,N24270,N37783,0.5
hard_hallway_1,N59245,N93702,0.5
hard_hallway_1,N59245,N48846,0.5
hard_hallway_1,N31337,N95578,0.5
hard_hallway_1,N31337,N65429,0.5
hard_hallway_1,N83765,N43262,0.5
hard_hallway_1,N83765,N56206,0.5
hard_hallway_1,N58790,N34603,0.5
hard_hallway_1,N58790,N94536,0.5
hard_hallway_1,N61370,N98562,0.5
hard_hallway_1,N61370,N62863,0.5
hard_hallway_1,N87122,N40041,0.5
hard_hallway_1,N87122,N64207,0.5
hard_hallway_1,N33698,N73555,0.5
hard_hallway_1,N33698,N99901,0.5
hard_hallway_1,N50656,N42877,0.5
hard_hallway_1,N50656,N27679,0.5
hard_hallway_1,N88305,N59527,0.5
hard_hallway_1,N88305,N68905,0.5
hard_hallway_1,N98850,N37011,0.5
hard_hallway_1,N98850,N99993,0.5
hard_hallway_1,N30719,N26773,0.5
hard_hallway_1,N30719,N14788,0.5
hard_hallway_1,N10664,N64638,0.5
hard_hallway_1,N10664,N83102,0.5
hard_hallway_1,N51985,N13861,0.5
hard_hallway_1,N51985,N27867,0.5
hard_hallway_1,N32240,N35998,0.5
hard_hallway_1,N32240,N96067,0.5
hard_hallway_1,N14806,N84627,0.5
hard_hallway_1,N14806,N95760,0.5
hard_hallway_1,N67730,N75575,0.5
hard_hallway_1,N67730,N86709,0.5
hard_hallway_1,N58615,N40470,0.5
hard_hallway_1,N58615,N94629,0.5
hard_hallway_1,N44929,N31362,0.5
hard_hallway_1,N44929,N19848,0.5
hard_hallway_1,N28049,N57490,0.5
hard_hallway_1,N28049,N69990,0.5
hard_hallway_1,N71640,N45349,0.5
hard_hallway_1,N71640,N86653,0.5
hard_hallway_1,N81703,N58202,0.5
hard_hallway_1,N81703,N21183,0.5
hard_hallway_1,N70004,N43441,0.5
hard_hallway_1,N70004,N34677,0.5
hard_hallway_1,N36699,N59602,0.5
hard_hallway_1,N36699,N55581,0.5
hard_hallway_1,N38437,N61750,0.5
hard_hallway_1,N38437,N74345,0.5
hard_hallway_1,N17994,N31025,0.5
hard_hallway_1,N17994,N16662,0.5
hard_hallway_1,N61145,N51295,0.5
hard_hallway_1,N61145,N26863,0.5
hard_hallway_1,N44403,N92724,0.5
hard_hallway_1,N44403,N24766,0.5
hard_hallway_1,N25663,N74175,0.5
hard_hallway_1,N25663,N10111,0.5
hard_hallway_1,N51713,N39462,0.5
hard_hallway_1,N51713,N80768,0.5
hard_hallway_1,N24769,N69680,0.5
hard_hallway_1,N24769,N20118,0.5
hard_hallway_1,N63216,N17258,0.5
hard_hallway_1,N63216,N76899,0.5
hard_hallway_1,N31162,N59155,0.5
hard_hallway_1,N31162,N15187,0.5
hard_hallway_1,N25187,N13072,0.5
hard_hallway_1,N25187,N35962,0.5
hard_hallway_1,N88520,N45830,0.5
hard_hallway_1,N88520,N26463,0.5
hard_hallway_1,N33789,N65756,0.5
hard_hallway_1,N33789,N76492,0.5
hard_hallway_1,N34827,N49865,0.5
hard_hallway_1,N34827,N68823,0.5
hard_hallway_1,N21426,N38545,0.5
hard_hallway_1,N21426,N19105,0.5
hard_hallway_1,N89330,N19532,0.5
hard_hallway_1,N89330,N50689,0.5
hard_hallway_1,N62554,N85387,0.5
hard_hallway_1,N62554,N44687,0.5
hard_hallway_1,N71359,N22301,0.5
hard_hallway_1,N71359,N50528,0.5
hard_hallway_1,N21938,N24760,0.5
hard_hallway_1,N21938,N41404,0.5
hard_hallway_1,N12114,N40417,0.5
hard_hallway_1,N12114,N98824,0.5
hard_hallway_1,N47195,N46400,0.5
hard_hallway_1,N47195,N48258,0.5
hard_hallway_1,N26478,N54952,0.5
hard_hallway_1,N26478,N66974,0.5
hard_hallway_1,N98583,N73757,0.5
hard_hallway_1,N98583,N54845,0.5
hard_hallway_1,N79884,N16469,0.5
hard_hallway_1,N79884,N38450,0.5
hard_hallway_1,N94856,N50804,0.5
hard_hallway_1,N94856,N95171,0.5
hard_hallway_1,N13679,N69209,0.5
hard_hallway_1,N13679,N82710,0.5
