world,node,child,value_0.2_1,value_0.28_1,value_0.391_1,value_0.547_1,value_0.765_1,value_1.07_1,value_1.496_1,value_2.092_1,value_2.925_1,value_4.091_1,value_5.721_1,value_8_1
medium_cubicles,N61048,N41337,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3383,0.3795,0.4045,0.4135,0.4102,0.3998
medium_cubicles,N61048,N79545,0.0,0.0,0.0,0.0,0.0,0.0002,0.0016,0.0083,0.0262,0.0585,0.1013,0.1471
medium_cubicles,N82844,N32280,0.9933,0.9726,0.9277,0.8585,0.775,0.6881,0.6069,0.5366,0.478,0.4289,0.3879,0.3543
medium_cubicles,N82844,N96941,0.0067,0.0273,0.0719,0.138,0.2097,0.2702,0.311,0.3327,0.3396,0.3359,0.3257,0.3127
medium_cubicles,N82844,N61632,0.0,0.0,0.0004,0.0036,0.0154,0.0417,0.0817,0.1279,0.1714,0.206,0.2296,0.2435
medium_cubicles,N82844,N99612,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0028,0.0111,0.0291,0.0567,0.0896
medium_cubicles,N99628,N51698,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N99628,N34267,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N10672,N16360,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N10672,N61790,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N74542,N93546,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N74542,N45994,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N84331,N73133,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N84331,N43809,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N25495,N15365,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N25495,N72776,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N86782,N90706,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N86782,N65692,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N66079,N52431,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N66079,N61240,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N32280,N85926,1.0,0.9992,0.994,0.9748,0.9318,0.8663,0.7912,0.718,0.6504,0.5882,0.5322,0.4842
medium_cubicles,N32280,N74790,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.2078,0.276,0.3283,0.3608,0.3752,0.3771
medium_cubicles,N32280,N96236,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.006,0.0213,0.051,0.0927,0.1387
medium_cubicles,N96941,N87785,0.9933,0.9727,0.928,0.861,0.7837,0.7059,0.6322,0.5646,0.5046,0.452,0.4066,0.3687
medium_cubicles,N96941,N31813,0.0067,0.0273,0.0719,0.1384,0.2121,0.2773,0.324,0.3501,0.3585,0.354,0.3414,0.3254
medium_cubicles,N96941,N25436,0.0,0.0,0.0,0.0006,0.0042,0.0168,0.0436,0.0834,0.1285,0.17,0.2021,0.2236
medium_cubicles,N96941,N93213,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0018,0.0083,0.0241,0.0499,0.0823
medium_cubicles,N61632,N46529,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N61632,N35816,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N99612,N84047,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N99612,N38417,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N56542,N39711,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N56542,N75328,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N69284,N96243,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N69284,N28397,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N62359,N48992,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N62359,N26976,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N92580,N53690,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N92580,N85228,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N16553,N32798,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N16553,N91530,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N34267,N68171,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N34267,N27336,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N61790,N26319,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N61790,N60447,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N45994,N29748,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N45994,N20811,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N43809,N38655,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N43809,N67505,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N72776,N55441,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N72776,N95080,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N65692,N99878,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N65692,N60238,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N61240,N70945,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N61240,N19695,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N85926,N68334,1.0,1.0,1.0,0.9993,0.9947,0.9767,0.9352,0.8688,0.7866,0.6996,0.6174,0.5465
medium_cubicles,N85926,N14860,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1284,0.2004,0.2632,0.3068,0.3315
medium_cubicles,N85926,N67846,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0028,0.013,0.0372,0.0758,0.122
medium_cubicles,N87785,N84945,1.0,1.0,0.9995,0.9959,0.9806,0.9428,0.8809,0.8041,0.7237,0.6459,0.5753,0.5154
medium_cubicles,N87785,N24918,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1917,0.2595,0.3102,0.3406,0.3542
medium_cubicles,N87785,N35692,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0042,0.0168,0.0439,0.0841,0.1303
medium_cubicles,N31813,N77546,0.5,0.5,0.5,0.5,0.5,0.4999,0.4988,0.4946,0.4843,0.467,0.445,0.4223
medium_cubicles,N31813,N16090,0.5,0.5,0.5,0.5,0.5,0.4999,0.4988,0.4946,0.4843,0.467,0.445,0.4223
medium_cubicles,N31813,N64741,0.0,0.0,0.0,0.0,0.0,0.0003,0.0024,0.0108,0.0314,0.0661,0.1099,0.1554
medium_cubicles,N25436,N83433,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
medium_cubicles,N25436,N93526,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
medium_cubicles,N93213,N57637,1.0,1.0,0.9995,0.9959,0.9806,0.9429,0.8814,0.8075,0.7361,0.6755,0.6282,0.5927
medium_cubicles,N93213,N20174,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1186,0.1925,0.2639,0.3245,0.3718,0.4073
medium_cubicles,N35816,N39247,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N35816,N66641,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N38417,N21112,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N38417,N50954,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N75328,N46107,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N75328,N67687,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N28397,N22842,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N28397,N48928,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N26976,N19126,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N26976,N64310,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N85228,N18220,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N85228,N35001,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N91530,N73325,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_cubicles,N91530,N57901,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_cubicles,N68334,N96706,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
medium_cubicles,N68334,N92462,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
medium_cubicles,N84945,N21259,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
medium_cubicles,N84945,N92391,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
medium_cubicles,N77546,N85685,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
medium_cubicles,N77546,N98600,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_hallway_1,N71190,N18286,0.4983,0.4931,0.4813,0.4628,0.4404,0.4179,0.398,0.3817,0.3689,0.3593,0.3522,0.3469
hard_hallway_1,N71190,N44981,0.4983,0.4931,0.4813,0.4628,0.4404,0.4179,0.398,0.3817,0.3689,0.3593,0.3522,0.3469
hard_hallway_1,N71190,N44107,0.0034,0.0139,0.0373,0.0744,0.1192,0.1641,0.204,0.2366,0.2621,0.2814,0.2957,0.3062
hard_hallway_1,N18286,N44779,1.0,1.0,0.9995,0.9958,0.9802,0.9396,0.8675,0.7721,0.6724,0.5844,0.5149,0.463
hard_hallway_1,N18286,N61951,0.0,0.0,0.0005,0.0041,0.0194,0.0569,0.1168,0.184,0.2411,0.2807,0.3048,0.3182
hard_hallway_1,N18286,N20515,0.0,0.0,0.0,0.0,0.0004,0.0034,0.0157,0.0439,0.0865,0.1348,0.1804,0.2187
hard_hallway_1,N44981,N66480,0.5,0.5,0.4999,0.499,0.495,0.4844,0.4645,0.4357,0.4021,0.3689,0.3399,0.3165
hard_hallway_1,N44981,N91557,0.5,0.5,0.4999,0.499,0.495,0.4844,0.4645,0.4357,0.4021,0.3689,0.3399,0.3165
hard_hallway_1,N44981,N58618,0.0,0.0,0.0002,0.0021,0.0098,0.0293,0.0625,0.1038,0.1442,0.1772,0.2012,0.2175
hard_hallway_1,N44981,N80772,0.0,0.0,0.0,0.0,0.0002,0.0018,0.0084,0.0248,0.0517,0.0851,0.1191,0.1495
hard_hallway_1,N44107,N25352,1.0,1.0,1.0,1.0,0.9998,0.9971,0.9818,0.9342,0.8455,0.7346,0.6296,0.5453
hard_hallway_1,N44107,N18665,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0091,0.0329,0.0772,0.1327,0.1852,0.2273
hard_hallway_1,N44107,N47895,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0091,0.0329,0.0772,0.1327,0.1852,0.2273
hard_hallway_1,N44779,N39011,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_hallway_1,N44779,N75256,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_hallway_1,N61951,N92786,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_hallway_1,N61951,N95501,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_hallway_1,N20515,N88033,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9896,0.9582,0.8896,0.789,0.6811,0.5871
hard_hallway_1,N20515,N64696,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.0338,0.0813,0.1425,0.2004,0.2447
hard_hallway_1,N20515,N64058,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.008,0.0291,0.0685,0.1186,0.1682
hard_hallway_1,N66480,N50231,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_hallway_1,N66480,N66949,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_hallway_1,N91557,N89480,1.0,0.9992,0.9931,0.967,0.8983,0.7817,0.6441,0.5177,0.4173,0.343,0.2901,0.2531
hard_hallway_1,N91557,N58886,0.0,0.0008,0.006,0.025,0.0658,0.1206,0.1692,0.199,0.2106,0.2104,0.2045,0.1971
hard_hallway_1,N91557,N27081,0.0,0.0,0.0005,0.004,0.0178,0.0474,0.0867,0.1234,0.1496,0.1647,0.1717,0.174
hard_hallway_1,N91557,N60831,0.0,0.0,0.0005,0.004,0.0178,0.0474,0.0867,0.1234,0.1496,0.1647,0.1717,0.174
hard_hallway_1,N91557,N17899,0.0,0.0,0.0,0.0,0.0004,0.0029,0.0117,0.0294,0.0536,0.0791,0.1017,0.1196
hard_hallway_1,N91557,N61894,0.0,0.0,0.0,0.0,0.0,0.0002,0.0016,0.007,0.0192,0.038,0.0602,0.0822
hard_hallway_1,N58618,N72490,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_hallway_1,N58618,N37492,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_hallway_1,N80772,N95923,1.0,1.0,1.0,1.0,0.9999,0.9984,0.9884,0.9506,0.8644,0.7384,0.6088,0.5025
hard_hallway_1,N80772,N10555,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.0335,0.079,0.1334,0.1791,0.2095
hard_hallway_1,N80772,N65703,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.008,0.0283,0.0641,0.106,0.144
hard_hallway_1,N80772,N90548,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.008,0.0283,0.0641,0.106,0.144
hard_hallway_1,N25352,N37565,1.0,1.0,1.0,1.0,0.9998,0.9971,0.9818,0.9342,0.8455,0.7346,0.6296,0.5453
hard_hallway_1,N25352,N55442,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0091,0.0329,0.0772,0.1327,0.1852,0.2273
hard_hallway_1,N25352,N87247,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0091,0.0329,0.0772,0.1327,0.1852,0.2273
hard_hallway_1,N18665,N74405,1.0,1.0,0.9995,0.9959,0.9805,0.9424,0.8777,0.7935,0.7025,0.6166,0.5438,0.4866
hard_hallway_1,N18665,N24317,0.0,0.0,0.0005,0.0041,0.0194,0.0571,0.1181,0.1891,0.2519,0.2962,0.3219,0.3344
hard_hallway_1,N18665,N75673,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0173,0.0456,0.0872,0.1343,0.179
hard_hallway_1,N47895,N28210,0.5,0.5,0.4999,0.499,0.4951,0.4852,0.4674,0.4424,0.4126,0.3814,0.3522,0.3273
hard_hallway_1,N47895,N29994,0.5,0.5,0.4999,0.499,0.4951,0.4852,0.4674,0.4424,0.4126,0.3814,0.3522,0.3273
hard_hallway_1,N47895,N72797,0.0,0.0,0.0002,0.0021,0.0098,0.0294,0.0629,0.1055,0.148,0.1832,0.2085,0.225
hard_hallway_1,N47895,N11226,0.0,0.0,0.0,0.0,0.0,0.0003,0.0022,0.0097,0.0268,0.054,0.087,0.1204
hard_hallway_1,N39011,N33423,1.0,0.9992,0.9936,0.9709,0.9149,0.823,0.7144,0.6111,0.5237,0.4536,0.3993,0.3583
hard_hallway_1,N39011,N12169,0.0,0.0008,0.006,0.0251,0.067,0.127,0.1877,0.2349,0.2643,0.2782,0.2815,0.2791
hard_hallway_1,N39011,N60252,0.0,0.0,0.0005,0.004,0.0181,0.0499,0.0962,0.1457,0.1878,0.2179,0.2364,0.2463
hard_hallway_1,N39011,N54985,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0083,0.0241,0.0503,0.0828,0.1163
hard_hallway_1,N75256,N76613,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_hallway_1,N75256,N70001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_hallway_1,N92786,N74194,1.0,0.9992,0.9936,0.9709,0.9149,0.823,0.7144,0.6111,0.5237,0.4536,0.3993,0.3583
hard_hallway_1,N92786,N18204,0.0,0.0008,0.006,0.0251,0.067,0.127,0.1877,0.2349,0.2643,0.2782,0.2815,0.2791
hard_hallway_1,N92786,N49305,0.0,0.0,0.0005,0.004,0.0181,0.0499,0.0962,0.1457,0.1878,0.2179,0.2364,0.2463
hard_hallway_1,N92786,N70443,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0083,0.0241,0.0503,0.0828,0.1163
hard_hallway_1,N95501,N58177,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_hallway_1,N95501,N74301,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_hallway_1,N88033,N10790,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9896,0.9582,0.8896,0.789,0.6811,0.5871
hard_hallway_1,N88033,N85381,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.0338,0.0813,0.1425,0.2004,0.2447
hard_hallway_1,N88033,N56064,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.008,0.0291,0.0685,0.1186,0.1682
hard_hallway_1,N64696,N85756,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_hallway_1,N64696,N42751,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_hallway_1,N64058,N78389,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_hallway_1,N64058,N61252,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_hallway_1,N50231,N23723,1.0,0.9992,0.9936,0.9709,0.9149,0.823,0.7144,0.6111,0.5237,0.4536,0.3993,0.3583
hard_hallway_1,N50231,N76291,0.0,0.0008,0.006,0.0251,0.067,0.127,0.1877,0.2349,0.2643,0.2782,0.2815,0.2791
hard_hallway_1,N50231,N29932,0.0,0.0,0.0005,0.004,0.0181,0.0499,0.0962,0.1457,0.1878,0.2179,0.2364,0.2463
hard_hallway_1,N50231,N29688,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0083,0.0241,0.0503,0.0828,0.1163
hard_hallway_1,N66949,N23168,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_hallway_1,N66949,N97931,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_hallway_1,N89480,N71964,0.9933,0.9727,0.928,0.861,0.7837,0.7052,0.6286,0.5546,0.4863,0.4274,0.3801,0.3441
hard_hallway_1,N89480,N39791,0.0067,0.0273,0.0719,0.1384,0.212,0.277,0.3222,0.3439,0.3455,0.3347,0.3192,0.3037
hard_hallway_1,N89480,N71596,0.0,0.0,0.0,0.0006,0.0042,0.0168,0.0434,0.082,0.1239,0.1608,0.1889,0.2087
hard_hallway_1,N89480,N15305,0.0,0.0,0.0,0.0,0.0001,0.001,0.0058,0.0195,0.0444,0.0772,0.1118,0.1435
hard_hallway_1,N58886,N57320,0.9933,0.9726,0.9277,0.8585,0.7747,0.6862,0.5995,0.5176,0.4424,0.3762,0.3213,0.2786
hard_hallway_1,N58886,N16786,0.0067,0.0273,0.0719,0.138,0.2096,0.2695,0.3073,0.3209,0.3143,0.2946,0.2698,0.2458
hard_hallway_1,N58886,N92511,0.0,0.0,0.0004,0.0036,0.0153,0.0416,0.0807,0.1234,0.1586,0.1807,0.1902,0.1914
hard_hallway_1,N58886,N22845,0.0,0.0,0.0,0.0,0.0003,0.0025,0.0109,0.0294,0.0569,0.0868,0.1126,0.1316
hard_hallway_1,N58886,N86236,0.0,0.0,0.0,0.0,0.0,0.0002,0.0015,0.007,0.0204,0.0417,0.0666,0.0904
hard_hallway_1,N58886,N14694,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0073,0.02,0.0394,0.0622
hard_hallway_1,N27081,N25275,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9894,0.9564,0.8804,0.7639,0.6364,0.5262
hard_hallway_1,N27081,N90121,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.0337,0.0804,0.138,0.1872,0.2194
hard_hallway_1,N27081,N19704,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.008,0.0288,0.0663,0.1108,0.1508
hard_hallway_1,N27081,N36767,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0103,0.0318,0.0656,0.1036
hard_hallway_1,N60831,N88802,1.0,0.9992,0.9931,0.967,0.8986,0.7841,0.6528,0.5373,0.4501,0.3885,0.3462,0.3171
hard_hallway_1,N60831,N28187,0.0,0.0008,0.006,0.025,0.0658,0.1209,0.1715,0.2066,0.2272,0.2383,0.244,0.247
hard_hallway_1,N60831,N71706,0.0,0.0,0.0005,0.004,0.0178,0.0475,0.0879,0.1281,0.1614,0.1866,0.2049,0.218
hard_hallway_1,N60831,N89283,0.0,0.0,0.0005,0.004,0.0178,0.0475,0.0879,0.1281,0.1614,0.1866,0.2049,0.218
hard_hallway_1,N17899,N66282,1.0,1.0,0.9995,0.9957,0.9788,0.9314,0.8417,0.7211,0.5995,0.4986,0.4238,0.3711
hard_hallway_1,N17899,N10992,0.0,0.0,0.0005,0.0041,0.0194,0.0564,0.1133,0.1719,0.215,0.2395,0.2509,0.255
hard_hallway_1,N17899,N87450,0.0,0.0,0.0,0.0001,0.0014,0.0087,0.0298,0.0661,0.1085,0.1469,0.1768,0.1986
hard_hallway_1,N17899,N37939,0.0,0.0,0.0,0.0,0.0004,0.0034,0.0153,0.041,0.0771,0.115,0.1485,0.1753
hard_hallway_1,N61894,N19528,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9893,0.9552,0.8726,0.7382,0.5865,0.4568
hard_hallway_1,N61894,N56165,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.0336,0.0797,0.1334,0.1725,0.1904
hard_hallway_1,N61894,N12893,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.008,0.0286,0.0641,0.1021,0.1309
hard_hallway_1,N61894,N68597,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0102,0.0308,0.0605,0.09
hard_hallway_1,N61894,N75113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0052,0.0189,0.0426,0.0701
hard_hallway_1,N61894,N97490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0037,0.0148,0.0358,0.0618
hard_hallway_1,N72490,N76871,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
hard_hallway_1,N72490,N76825,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_hallway_1,N37492,N70306,1.0,0.9992,0.9936,0.9709,0.9149,0.823,0.7144,0.6111,0.5237,0.4536,0.3993,0.3583
hard_hallway_1,N37492,N35305,0.0,0.0008,0.006,0.0251,0.067,0.127,0.1877,0.2349,0.2643,0.2782,0.2815,0.2791
hard_hallway_1,N37492,N10437,0.0,0.0,0.0005,0.004,0.0181,0.0499,0.0962,0.1457,0.1878,0.2179,0.2364,0.2463
