subject	world	trialNo	steps	path	times
S84565588	4vs1	37	472	p(0,4)p(1,4);p(2,4);p(2,3);	1698;282;1140;
S84565588	Equal_8vs8	38	484	p(6,3)p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	2628;291;246;338;350;710;331;303;511;338;287;562;
S84565588	3ways_3_mirror	39	503	p(3,4)p(3,5);p(3,6);p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);p(0,0);	2975;480;616;257;544;632;249;312;503;340;315;228;236;647;249;585;335;1007;274;
S84565588	6vs1_2	40	522	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1172;393;325;352;609;471;304;312;269;328;346;274;912;606;318;339;367;854;283;
S56618969	6vs2	1	13	p(0,1)p(0,2);p(0,3);p(1,3);p(2,3);p(1,3);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1427;438;835;364;2083;428;412;381;397;939;422;579;785;
S56618969	3ways_2	2	25	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	1926;384;726;360;502;392;456;443;478;482;502;1047;
S56618969	Equal_7vs2_mirror	3	39	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1281;402;1306;366;452;467;402;358;381;380;447;633;423;394;
S56618969	4vs1_mirror	4	48	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1623;322;860;374;380;360;394;574;506;
S56618969	3ways_4_mirror	5	62	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	1844;387;845;333;500;387;380;425;414;871;372;338;336;383;
S56618969	4vs1	6	65	p(0,4)p(1,4);p(2,4);p(2,3);	1135;277;732;
S56618969	Equal_6vs6_mirror	7	72	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1326;313;394;360;381;1256;429;
S56618969	3ways_3_mirror	8	83	p(3,4)p(3,5);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(1,0);p(0,0);	1076;386;1040;273;299;337;600;759;464;880;342;
S56618969	3ways_2_mirror	9	95	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1658;295;346;328;318;716;349;1911;310;266;426;611;
S56618969	Equal_2vs5_mirror	10	106	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1003;297;679;404;339;344;358;358;412;857;422;
S56618969	3ways_3	11	110	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	1230;405;860;397;
S56618969	4ways	12	130	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1425;283;1574;316;341;397;629;359;732;381;352;397;441;877;326;930;378;430;674;681;
S56618969	Equal_6vs3_mirror	13	143	p(2,4)p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	2352;491;440;839;627;339;401;683;329;374;368;1731;383;
S56618969	4ways_mirror	14	161	p(3,6)p(3,5);p(3,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	2577;452;398;388;1275;617;361;316;502;377;1311;1678;551;2251;342;380;450;753;
S56618969	Loop_2	15	173	p(7,3)p(7,2);p(7,1);p(7,0);p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(0,2);	2357;341;471;746;912;425;439;433;382;447;936;391;
S56618969	Equal_6vs6	16	190	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	2482;368;358;632;405;1291;384;409;490;371;398;364;462;514;433;616;345;
S56618969	Equal_7vs9	17	201	p(5,2)p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	2397;446;404;351;413;475;502;708;443;434;443;
S56618969	3ways_1	18	215	p(5,4)p(6,4);p(7,4);p(6,4);p(5,4);p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1662;271;696;374;326;1500;523;632;588;455;530;423;833;343;
S56618969	Equal_7vs9_mirror	19	241	p(2,2)p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	2267;401;390;438;425;463;413;1296;345;361;357;401;357;422;364;405;409;444;400;445;292;449;428;897;464;492;
S56618969	Loop_1	20	254	p(7,0)p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	2580;433;644;535;441;424;373;427;443;525;477;801;420;
S56618969	6vs2_mirror	21	263	p(5,1)p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1345;435;685;362;781;338;630;398;678;
S56618969	Equal_10vs2	22	266	p(3,7)p(3,8);p(3,9);p(4,9);	1600;510;1009;
S56618969	Equal_8vs3	23	289	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);	2356;403;324;431;672;438;394;416;355;484;661;405;1433;425;526;494;646;568;868;574;369;410;442;
S56618969	Loop_2_mirror	24	301	p(0,3)p(1,3);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	2140;409;489;548;537;473;510;342;502;439;753;372;
S56618969	Equal_8vs3_mirror	25	323	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(6,3);p(5,3);	1012;324;352;368;1047;377;447;547;462;514;443;397;541;531;424;474;462;489;1091;590;428;433;
S56618969	Equal_7vs2	26	331	p(5,4)p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1461;416;478;924;430;531;495;1205;
S56618969	3ways_4	27	338	p(4,2)p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	2336;465;447;571;569;946;387;
S56618969	Equal_4vs2_mirror	28	344	p(4,0)p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);	1102;436;505;1182;467;564;
S56618969	3ways_1_mirror	29	357	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1766;431;459;354;522;481;815;478;465;583;558;759;408;
S56618969	Equal_10vs2_mirror	30	369	p(2,7)p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1635;904;470;402;447;419;418;492;762;612;876;432;
S56618969	Equal_8vs8_mirror	31	379	p(3,3)p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,0);	2215;1919;327;515;746;503;558;684;475;476;
S56618969	Equal_8vs8	32	401	p(6,3)p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	3147;347;435;409;753;1013;412;341;409;383;404;492;475;446;437;898;362;490;859;520;432;413;
S56618969	Equal_4vs2	33	410	p(1,0)p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(2,2);	1427;341;554;965;420;410;466;417;734;
S56618969	6vs1_2	34	429	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	3056;512;405;389;662;330;387;430;425;416;425;438;787;1086;454;577;535;802;376;
S56618969	6vs1_1_mirror	35	448	p(2,5)p(3,5);p(2,5);p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1238;626;496;1023;671;402;365;610;410;483;449;432;421;535;481;490;523;642;474;
S56618969	Equal_2vs5	36	462	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,2);	917;326;353;732;438;854;424;439;499;567;437;433;1317;384;
S56618969	6vs1_1	37	475	p(4,5)p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	975;390;1042;448;432;558;408;599;429;444;500;861;426;
S56618969	Equal_6vs3	38	490	p(4,4)p(4,3);p(4,2);p(3,2);p(2,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1510;386;418;406;498;897;404;381;449;450;376;601;420;951;412;
S56618969	Loop_1_mirror	39	494	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);	2704;366;404;362;
S56618969	6vs1_2_mirror	40	504	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	1704;371;367;410;393;479;427;418;637;630;
S57356312	3ways_2_mirror	1	12	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	3325;416;1570;514;496;464;610;639;819;592;480;714;
S57356312	3ways_3_mirror	2	27	p(3,4)p(3,5);p(3,6);p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(1,0);p(0,0);	2424;464;1490;352;1522;466;424;720;450;592;578;448;624;1426;802;
S57356312	Loop_2_mirror	3	39	p(0,3)p(1,3);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	3459;623;561;706;831;595;431;512;499;743;986;465;
S57356312	Equal_8vs3	4	62	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);	2533;481;464;544;1410;402;608;416;546;752;448;482;592;586;576;512;594;480;1458;432;466;496;448;
S57356312	6vs1_2_mirror	5	80	p(2,6)p(3,6);p(4,6);p(5,6);p(6,6);p(5,6);p(4,6);p(3,6);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	2973;450;432;656;1844;416;544;522;463;497;578;528;1026;687;577;690;567;931;
S57356312	Equal_8vs8	6	102	p(6,3)p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	2087;687;512;594;640;1270;364;370;578;688;530;592;786;512;690;1288;386;480;496;482;464;866;
S57356312	4ways_mirror	7	124	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	2354;496;1018;464;688;610;736;689;1419;1169;400;425;559;610;520;610;528;1234;656;499;511;616;
S57356312	Equal_7vs2_mirror	8	138	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1814;464;1498;448;402;480;384;498;384;464;530;1152;514;608;
S57356312	Equal_7vs9	9	167	p(5,2)p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	3662;848;402;432;592;434;496;480;466;1103;499;351;401;546;480;463;468;559;415;480;418;944;707;447;562;848;448;578;560;
S57356312	Equal_2vs5_mirror	10	178	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1971;475;1154;385;1011;463;592;434;640;835;447;
S57356312	6vs2_mirror	11	187	p(5,1)p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1789;433;928;530;400;576;626;424;818;
S57356312	Equal_6vs3_mirror	12	200	p(2,4)p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	3279;432;482;832;464;466;480;464;482;512;576;1122;530;
S57356312	6vs2	13	205	p(0,1)p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	3704;434;416;592;770;
S57356312	3ways_3	14	209	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	4024;496;1010;479;
S57356312	Equal_10vs2	15	212	p(3,7)p(3,8);p(3,9);p(4,9);	2488;463;946;
S57356312	3ways_4	16	223	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	2019;817;1489;408;466;560;736;626;432;970;432;
S57356312	Equal_2vs5	17	227	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	1400;690;768;482;
S57356312	4vs1_mirror	18	236	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	2214;690;1186;400;368;464;850;802;432;
S57356312	4vs1	19	239	p(0,4)p(1,4);p(2,4);p(2,3);	2776;418;660;
S57356312	Equal_4vs2_mirror	20	249	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);	1513;402;656;520;418;400;512;1410;464;434;
S57356312	Equal_4vs2	21	252	p(1,0)p(1,1);p(1,2);p(2,2);	1493;368;802;
S57356312	Equal_6vs3	22	257	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	2815;399;433;778;719;
S57356312	Loop_2	23	269	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	5012;689;560;658;496;826;368;416;464;882;962;460;
S57356312	Equal_7vs2	24	281	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	6161;480;592;402;480;464;402;432;592;434;496;848;
S57356312	3ways_1_mirror	25	290	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	1652;449;1186;383;595;400;424;961;960;
S57356312	Equal_7vs9_mirror	26	316	p(2,2)p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(6,2);p(6,3);p(6,4);	4514;383;416;432;674;464;432;994;738;416;336;400;370;489;417;418;863;401;529;593;657;448;577;1521;530;464;
S57356312	6vs1_2	27	335	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	2687;431;496;560;1588;400;504;512;626;692;494;464;448;498;496;480;610;1072;482;
S57356312	6vs1_1	28	352	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(3,0);p(4,0);	2017;546;1202;416;880;406;540;464;514;432;480;418;512;560;610;824;458;
S57356312	Equal_6vs6	29	359	p(4,4)p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	2910;496;402;463;496;770;696;
S57356312	3ways_2	30	375	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	1750;402;1090;384;416;898;384;856;498;418;446;882;400;514;448;768;
S57356312	Equal_10vs2_mirror	31	391	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	2067;352;562;400;560;530;400;512;674;416;608;418;400;448;1069;399;
S57356312	Loop_1	32	404	p(7,0)p(6,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	16145;675;463;464;706;576;432;338;376;528;482;832;384;
S57356312	6vs1_1_mirror	33	421	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1464;432;720;354;416;528;546;656;400;482;608;656;818;511;578;833;401;
S57356312	3ways_4_mirror	34	431	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);	1256;447;594;432;448;882;416;704;418;720;
S57356312	4ways	35	449	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);	1787;1482;912;450;432;532;1800;384;1122;720;352;418;576;448;754;760;546;640;
S57356312	Equal_8vs3_mirror	36	471	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(7,3);p(6,3);p(5,3);	1464;434;400;576;674;592;416;514;608;416;514;464;464;514;896;586;536;544;1668;401;447;432;
S57356312	3ways_1	37	485	p(5,4)p(6,4);p(7,4);p(6,4);p(5,4);p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1824;432;834;480;802;400;448;610;384;432;496;402;1024;1122;
S57356312	Equal_6vs6_mirror	38	502	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	7342;448;384;586;400;679;339;369;526;1066;368;352;578;416;482;904;392;
S57356312	Equal_8vs8_mirror	39	510	p(3,3)p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	2310;353;449;544;400;914;416;610;
S57356312	Loop_1_mirror	40	516	p(0,0)p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(1,3);	3512;512;482;848;514;832;
S24416072	Equal_2vs5	1	4	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	2653;476;920;285;
S24416072	Equal_4vs2_mirror	2	14	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(0,2);	1390;332;1622;337;334;398;508;1067;319;293;
S24416072	Loop_1_mirror	3	18	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);	3792;454;349;842;
S24416072	3ways_3	4	22	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	1726;357;798;326;
S24416072	Equal_8vs8	5	34	p(6,3)p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	2917;438;443;438;412;789;333;344;375;357;360;318;
S24416072	3ways_3_mirror	6	49	p(3,4)p(3,5);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);p(0,0);	1968;280;1115;345;365;530;406;934;368;786;315;327;535;687;407;
S24416072	4ways	7	61	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);	1472;302;1443;319;562;420;500;358;508;461;395;530;
S24416072	Equal_7vs9_mirror	8	73	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	4437;350;336;358;398;388;390;368;460;1037;513;656;
S24416072	Equal_10vs2_mirror	9	89	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1651;281;1036;296;304;390;382;406;390;368;359;341;514;460;1022;304;
S24416072	Equal_10vs2	10	92	p(3,7)p(3,8);p(3,9);p(4,9);	1533;265;880;
S24416072	4vs1	11	95	p(0,4)p(1,4);p(2,4);p(2,3);	1035;352;793;
S24416072	Loop_2_mirror	12	107	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	2991;317;385;653;345;428;390;1028;390;526;994;283;
S24416072	4vs1_mirror	13	116	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1609;336;483;342;366;328;344;577;341;
S24416072	3ways_4_mirror	14	130	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	1297;295;1036;320;406;592;422;375;395;656;328;312;311;438;
S24416072	6vs2	15	139	p(0,1)p(0,2);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1457;295;474;304;369;365;398;436;656;
S24416072	6vs2_mirror	16	144	p(5,1)p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1802;306;350;376;722;
S24416072	Loop_1	17	157	p(7,0)p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	13616;374;406;686;390;546;396;460;535;480;381;1092;256;
S24416072	6vs1_1_mirror	18	174	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,0);	1865;870;539;311;359;319;304;320;280;312;296;312;337;361;348;980;220;
S24416072	Equal_6vs3_mirror	19	181	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(6,3);	2033;334;323;333;390;930;270;
S24416072	4ways_mirror	20	199	p(3,6)p(3,5);p(3,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	2907;326;350;350;985;527;344;290;329;295;498;783;404;663;326;304;485;637;
S24416072	Equal_8vs8_mirror	21	207	p(3,3)p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	2987;329;411;410;354;1340;345;333;
S24416072	3ways_2_mirror	22	219	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	1739;303;1101;288;304;327;382;414;404;733;509;617;
S24416072	Equal_8vs3_mirror	23	241	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	1174;299;344;304;560;366;283;287;328;305;335;388;360;499;327;477;349;446;1902;340;417;287;
S24416072	Equal_7vs2	24	253	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1512;340;546;290;358;351;303;304;347;309;280;657;
S24416072	Equal_7vs2_mirror	25	263	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1308;335;329;309;382;290;248;649;352;381;
S24416072	3ways_1_mirror	26	268	p(2,4)p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	1591;380;867;1124;302;
S24416072	Loop_2	27	278	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	4424;341;320;360;360;404;390;367;755;296;
