subject,step,direct,rt
S44310801,7,1,266
S44310801,8,1,333
S44310801,9,1,594
S44310801,10,1,592
S44310801,11,1,751
S44310801,2,1,290
S44310801,3,1,678
S44310801,4,1,1313
S44310801,5,0,365
S44310801,6,0,345
S44310801,9,1,444
S44310801,10,1,338
S44310801,11,1,307
S44310801,12,1,372
S44310801,13,1,637
S44310801,14,1,490
S44310801,15,1,516
S44310801,2,1,1182
S44310801,3,0,302
S44310801,4,0,598
S44310801,6,1,302
S44310801,7,1,344
S44310801,8,1,385
S44310801,9,1,555
S44310801,10,1,349
S44310801,2,1,772
S44310801,3,1,388
S44310801,2,1,218
S44310801,3,1,228
S44310801,4,1,273
S44310801,5,1,228
S44310801,6,1,389
S44310801,7,1,382
S44310801,8,1,307
S44310801,2,1,233
S44310801,3,1,279
S44310801,4,1,473
S44310801,5,1,357
S44310801,6,1,333
S44310801,7,1,310
S44310801,8,1,398
S44310801,9,1,408
S44310801,11,1,241
S44310801,12,1,985
S44310801,13,1,208
S44310801,14,1,280
S44310801,15,1,301
S44310801,16,1,332
S44310801,17,1,389
S44310801,18,1,461
S44310801,19,1,343
S44310801,20,1,526
S44310801,21,1,1068
S44310801,22,1,572
S44310801,23,1,353
S44310801,24,1,459
S44310801,25,1,1458
S44310801,2,1,211
S44310801,4,1,288
S44310801,5,1,319
S44310801,6,1,376
S44310801,7,1,418
S44310801,8,1,373
S44310801,9,1,284
S44310801,10,1,336
S44310801,11,1,433
S44310801,12,1,403
S44310801,13,1,358
S44310801,14,1,479
S44310801,15,1,356
S44310801,2,1,280
S44310801,3,1,327
S44310801,4,1,350
S44310801,5,1,311
S44310801,7,0,828
S44310801,8,0,578
S44310801,9,1,317
S44310801,10,1,324
S44310801,11,1,502
S44310801,12,1,304
S44310801,13,1,316
S44310801,14,1,280
S44310801,15,1,1215
S44310801,2,1,308
S44310801,3,1,354
S44310801,2,1,242
S44310801,3,1,327
S44310801,4,1,298
S44310801,5,1,352
S44310801,6,1,292
S44310801,7,1,627
S44310801,2,1,336
S44310801,3,1,343
S44310801,4,1,340
S44310801,5,1,352
S44310801,2,1,267
S44310801,3,1,314
S44310801,4,1,282
S44310801,5,1,314
S44310801,7,1,204
S44310801,8,1,206
S44310801,9,1,691
S44310801,10,1,420
S44310801,11,1,475
S44310801,12,1,478
S44310801,2,1,298
S44310801,3,1,228
S44310801,6,1,292
S44310801,7,1,495
S44310801,8,1,309
S44310801,9,1,340
S44310801,10,1,365
S44310801,2,1,283
S44310801,4,1,2266
S44310801,5,1,327
S44310801,6,1,345
S44310801,7,1,371
S44310801,8,1,480
S44310801,9,1,446
S44310801,2,1,772
S44310801,3,0,340
S44310801,4,0,301
S44310801,6,1,264
S44310801,7,1,285
S44310801,8,1,314
S44310801,9,1,227
S44310801,10,1,313
S44310801,11,1,279
S44310801,12,1,970
S44310801,13,1,936
S44310801,15,1,392
S44310801,16,1,335
S44310801,17,1,702
S44310801,2,1,261
S44310801,4,1,491
S44310801,5,1,314
S44310801,6,1,248
S44310801,7,1,328
S44310801,8,1,365
S44310801,9,1,397
S44310801,10,1,307
S44310801,11,1,315
S44310801,12,1,487
S44310801,13,1,363
S44310801,14,1,308
S44310801,2,1,315
S44310801,3,1,349
S44310801,4,1,317
S44310801,5,1,351
S44310801,7,1,237
S44310801,8,1,335
S44310801,9,1,366
S44310801,10,1,371
S44310801,11,1,528
S44310801,2,1,342
S44310801,2,1,306
S44310801,3,1,683
S44310801,5,1,221
S44310801,6,1,236
S44310801,7,1,1333
S44310801,8,0,282
S44310801,9,0,323
S44310801,10,0,339
S44310801,11,0,344
S44310801,12,0,332
S44310801,2,1,270
S44310801,3,1,298
S44310801,4,1,227
S44310801,5,1,432
S44310801,2,1,287
S44310801,4,1,341
S44310801,5,1,334
S44310801,6,1,297
S44310801,7,1,319
S44310801,2,1,257
S44310801,4,1,255
S44310801,5,1,241
S44310801,6,1,251
S44310801,7,1,228
S44310801,8,1,296
S44310801,9,1,198
S44310801,10,1,412
S44310801,11,1,869
S44310801,12,1,352
S44310801,13,1,349
S44310801,14,1,332
S44310801,15,1,513
S44310801,2,1,275
S44310801,4,1,547
S44310801,5,1,366
S44310801,6,1,329
S44310801,7,1,427
S44310801,8,1,640
S44310801,9,1,537
S44310801,2,1,342
S44310801,3,1,1014
S44310801,4,1,280
S44310801,6,1,209
S44310801,7,1,251
S44310801,8,1,227
S44310801,9,1,286
S44310801,10,1,181
S44310801,11,1,1704
S44310801,12,1,346
S44310801,13,1,295
S44310801,14,1,375
S44310801,15,1,523
S44310801,16,1,1811
S44310801,17,1,289
S44310801,18,1,208
S44310801,2,1,300
S44310801,3,1,466
S44310801,4,1,463
S44310801,5,1,337
S44310801,6,1,434
S44310801,7,1,367
S44310801,9,1,256
S44310801,10,1,237
S44310801,11,1,299
S44310801,2,1,283
S44310801,3,1,241
S44310801,4,1,381
S44310801,5,1,458
S44310801,2,1,807
S44310801,3,1,467
S44310801,4,1,638
S44310801,5,0,1154
S44310801,6,0,222
S44310801,8,1,295
S44310801,9,1,284
S44310801,10,1,275
S44310801,11,1,336
S44310801,12,1,511
S44310801,13,1,296
S44310801,14,1,316
S44310801,15,1,336
S44310801,16,1,519
S44310801,17,1,339
S44310801,18,1,543
S44310801,19,1,417
S44310801,2,1,944
S44310801,3,1,292
S44310801,4,1,273
S44310801,5,1,344
S44310801,2,1,187
S44310801,4,1,250
S44310801,5,1,1492
S44310801,6,1,250
S44310801,7,1,282
S44310801,8,1,354
S44310801,9,1,462
S44310801,10,1,375
S44310801,11,1,430
S44310801,2,1,265
S44310801,3,1,241
S44310801,4,1,376
S44310801,5,1,350
S44310801,6,1,367
S44310801,7,1,367
S44310801,8,1,471
S44310801,9,1,949
S44310801,10,1,341
S44310801,2,1,279
S44310801,3,1,281
S44310801,4,1,309
S44310801,5,1,608
S44310801,6,1,316
S44310801,7,1,291
S44310801,8,1,303
S44310801,9,1,351
S44310801,10,1,298
S44310801,12,1,264
S44310801,13,1,267
S44310801,14,1,286
S44310801,15,1,335
S44310801,16,1,500
S44310801,17,1,305
S44310801,18,1,295
S44310801,19,1,495
S44310801,20,1,1028
S44310801,21,1,275
S44310801,22,1,268
S44310801,2,1,246
S44310801,3,1,238
S44310801,4,1,223
S44310801,5,1,203
S44310801,7,0,1056
S44310801,8,0,213
S44310801,9,1,196
S44310801,10,1,198
S44310801,11,1,184
S44310801,12,1,176
S44310801,13,1,235
S44310801,14,1,184
S44310801,15,1,261
S44310801,16,1,359
S44310801,17,1,217
S44310801,2,1,250
S44310801,3,1,220
S44310801,4,1,302
S44310801,5,1,799
S44310801,7,1,212
S44310801,8,1,238
S44310801,9,1,243
S44310801,10,1,417
S44310801,2,1,215
S44310801,4,1,202
S44310801,5,1,241
S44310801,6,1,216
S44310801,7,1,229
S44310801,8,1,361
S44310801,9,1,422
S44310801,2,1,250
S44310801,3,1,188
S44310801,4,1,903
S44310801,5,1,224
S44310801,6,1,209
S44310801,7,1,206
S44310801,8,1,186
S44310801,9,1,395
S44310801,2,1,222
S44310801,3,1,285
S44310801,4,1,362
S44310801,5,1,400
S40001880,2,1,655
S40001880,3,1,780
S40001880,5,1,546
S40001880,6,1,532
S40001880,7,1,421
S40001880,8,1,421
S40001880,2,1,384
S40001880,3,1,397
S40001880,4,1,374
S40001880,5,1,437
S40001880,7,1,320
S40001880,8,1,421
S40001880,9,1,476
S40001880,10,1,391
S40001880,11,1,345
S40001880,12,1,374
S40001880,13,1,382
S40001880,14,1,375
S40001880,15,1,333
S40001880,2,1,304
S40001880,3,1,345
S40001880,4,1,344
S40001880,6,1,290
S40001880,7,1,366
S40001880,8,1,381
S40001880,9,1,376
S40001880,10,1,359
S40001880,11,1,361
S40001880,12,1,512
S40001880,13,1,431
S40001880,14,1,453
S40001880,15,1,514
S40001880,16,1,603
S40001880,17,1,583
S40001880,18,1,447
S40001880,2,1,460
S40001880,4,1,434
S40001880,5,1,515
S40001880,6,1,821
S40001880,7,1,382
S40001880,8,1,377
S40001880,9,1,396
S40001880,10,1,415
S40001880,11,1,436
S40001880,13,1,499
S40001880,14,1,444
S40001880,15,1,398
S40001880,2,1,373
S40001880,4,1,359
S40001880,5,1,500
S40001880,6,1,469
S40001880,7,1,513
S40001880,8,1,406
S40001880,2,1,1343
S40001880,3,1,350
S40001880,4,1,422
S40001880,5,1,406
S40001880,7,1,398
S40001880,8,1,337
S40001880,9,1,334
S40001880,10,1,368
S40001880,11,1,637
S40001880,12,1,513
S40001880,13,1,340
S40001880,14,1,640
S40001880,15,1,415
S40001880,2,1,413
S40001880,4,1,375
S40001880,5,1,405
S40001880,6,1,499
S40001880,7,1,382
S40001880,8,1,376
S40001880,9,1,390
S40001880,2,1,436
S40001880,2,1,350
S40001880,2,1,404
S40001880,4,1,374
S40001880,5,1,382
S40001880,6,1,390
S40001880,7,1,368
S40001880,2,1,468
S40001880,3,1,406
S40001880,4,1,344
S40001880,6,1,381
S40001880,7,1,377
S40001880,8,1,374
S40001880,9,1,327
S40001880,10,1,320
S40001880,11,1,555
S40001880,12,1,546
S40001880,13,1,365
S40001880,14,1,369
S40001880,15,1,429
S40001880,16,1,412
S40001880,17,1,516
S40001880,2,1,412
S40001880,4,1,642
S40001880,5,1,1389
S40001880,6,1,459
S40001880,7,1,397
S40001880,8,1,367
S40001880,9,1,385
S40001880,10,1,513
S40001880,11,1,454
S40001880,2,1,351
S40001880,4,1,358
S40001880,5,1,359
S40001880,6,1,390
S40001880,7,1,382
S40001880,8,1,476
S40001880,9,1,530
S40001880,10,1,382
S40001880,11,1,328
S40001880,12,1,398
S40001880,13,1,385
S40001880,14,1,389
S40001880,2,1,352
S40001880,3,1,366
S40001880,4,1,406
S40001880,5,1,516
S40001880,6,1,624
S40001880,7,1,562
S40001880,8,1,406
S40001880,9,1,413
S40001880,2,1,341
S40001880,4,1,374
S40001880,5,1,344
S40001880,6,1,397
S40001880,7,1,501
S40001880,8,1,406
S40001880,9,1,389
S40001880,10,1,359
S40001880,11,1,381
S40001880,12,1,407
S40001880,13,1,548
S40001880,14,1,342
S40001880,15,1,360
S40001880,2,1,390
S40001880,2,1,334
S40001880,4,1,358
S40001880,5,1,366
S40001880,6,1,368
S40001880,7,1,366
S40001880,8,1,454
S40001880,9,1,374
S40001880,2,1,389
S40001880,3,1,461
S40001880,4,1,414
S40001880,5,1,696
S40001880,2,1,373
S40001880,3,1,414
S40001880,5,1,385
S40001880,6,1,357
S40001880,7,1,375
S40001880,8,1,327
S40001880,9,1,352
S40001880,10,1,320
S40001880,2,1,336
S40001880,4,1,492
S40001880,5,1,361
S40001880,6,1,340
S40001880,7,1,376
S40001880,8,1,366
S40001880,9,1,376
S40001880,2,1,358
S40001880,4,1,359
S40001880,5,1,428
S40001880,6,1,398
S40001880,7,1,579
S40001880,8,1,1639
S40001880,9,1,480
S40001880,10,1,300
S40001880,11,1,180
S40001880,2,1,250
S40001880,3,1,255
S40001880,5,1,201
S40001880,6,1,256
S40001880,7,1,263
S40001880,8,1,420
S40001880,9,1,300
S40001880,10,1,340
S40001880,2,1,260
S40001880,3,1,240
S40001880,5,1,244
S40001880,6,1,277
S40001880,7,1,280
S40001880,8,1,199
S40001880,9,1,259
S40001880,10,1,322
S40001880,11,1,219
S40001880,2,1,220
S40001880,4,1,300
S40001880,5,1,299
S40001880,6,1,322
S40001880,7,1,239
S40001880,9,1,1861
S40001880,10,1,499
S40001880,11,1,401
S40001880,12,1,340
S40001880,2,1,280
S40001880,4,1,325
S40001880,5,1,620
S40001880,6,1,400
S40001880,7,1,301
S40001880,2,1,300
S40001880,3,1,278
S40001880,4,1,266
S40001880,5,1,255
S40001880,2,1,300
S40001880,3,1,299
S40001880,2,1,320
S40001880,3,1,320
S40001880,5,1,595
S40001880,6,1,320
S40001880,7,1,440
S40001880,8,1,440
S40001880,9,1,480
S40001880,10,1,1340
S40001880,11,1,410
S40001880,2,1,300
S40001880,3,1,240
S40001880,4,1,320
S40001880,5,1,300
S40001880,6,1,340
S40001880,7,1,320
S40001880,8,1,360
S40001880,9,1,300
S40001880,2,1,706
S40001880,2,1,259
S40001880,4,1,299
S40001880,5,1,301
S40001880,6,1,300
S40001880,7,1,300
S40001880,8,1,239
S40001880,11,1,277
S40001880,12,1,263
S40001880,13,1,419
S40001880,14,1,361
S40001880,15,1,300
S40001880,16,1,479
S40001880,17,1,321
S40001880,19,1,439
S40001880,20,1,500
S40001880,21,1,340
S40001880,2,1,260
S40001880,3,1,240
S40001880,4,1,260
S40001880,5,1,300
S40001880,2,1,279
S40001880,3,1,180
S40001880,4,1,240
S40001880,6,1,317
S40001880,7,1,342
S40001880,8,1,481
S40001880,9,1,1199
S40001880,10,1,459
S40001880,11,1,361
S40001880,12,1,340
S40001880,13,1,410
S40001880,14,1,449
S40001880,15,1,401
S40001880,16,1,419
S40001880,17,1,446
S40001880,18,1,374
S40001880,2,1,280
S40001880,4,1,224
S40001880,6,1,301
S40001880,7,1,319
S40001880,8,1,321
S40001880,9,1,379
S40001880,10,1,281
S40001880,11,1,270
S40001880,12,1,609
S40001880,13,1,376
S40001880,2,1,279
S40001880,4,1,340
S40001880,5,1,382
S40001880,6,1,578
S40001880,7,1,721
S40001880,8,1,200
S40001880,11,1,345
S40001880,12,1,316
S40001880,13,1,1424
S40001880,14,1,420
S40001880,15,1,340
S40001880,16,1,481
S40001880,17,1,359
S40001880,19,1,379
S40001880,20,1,341
S40001880,21,1,379
S40001880,2,1,1217
S40001880,3,1,463
S40001880,4,1,375
S40001880,5,1,464
S40001880,6,1,300
S40001880,7,1,231
S40001880,8,1,370
S40001880,9,1,409
S40001880,11,1,331
S40001880,12,1,319
S40001880,13,1,331
S40001880,14,1,310
S40001880,15,1,339
S40001880,16,1,340
S40001880,17,1,380
S40001880,18,1,320
S40001880,19,1,355
S40001880,20,1,426
S40001880,21,1,419
S40001880,22,1,339
S40001880,23,1,361
S40001880,24,1,401
S40001880,25,1,439
S40001880,2,1,219
S40001880,2,1,260
S40001880,4,1,309
S40001880,5,1,340
S40001880,6,1,350
S40001880,7,1,416
S40001880,8,1,365
S40001880,9,1,335
S40001880,10,1,324
S40001880,11,1,301
S40001880,2,1,369
S40001880,3,1,380
S40001880,4,1,340
S40001880,5,1,286
S40001880,7,1,343
S40001880,8,1,259
S40001880,9,1,410
S40001880,10,1,319
S40001880,11,1,375
S40001880,12,1,1305
S40001880,13,1,280
S15975550,2,1,448
S15975550,3,1,727
S15975550,5,1,352
S15975550,6,1,784
S15975550,7,1,504
S15975550,8,1,464
S15975550,9,1,688
S15975550,10,1,953
S15975550,11,1,567
S15975550,2,1,408
S15975550,3,1,808
S15975550,4,1,880
S15975550,5,1,440
S15975550,6,1,1312
S15975550,7,1,528
S15975550,8,1,712
S15975550,9,1,400
S15975550,11,1,552
S15975550,12,1,432
S15975550,13,1,472
S15975550,14,1,764
S15975550,15,1,358
S15975550,16,1,856
S15975550,17,1,402
S15975550,18,1,454
S15975550,19,1,448
S15975550,20,1,440
S15975550,21,1,456
S15975550,22,1,496
S15975550,23,1,408
S15975550,24,1,504
S15975550,25,1,432
S15975550,2,1,448
S15975550,3,1,480
S15975550,2,1,384
S15975550,3,1,408
S15975550,5,1,414
S15975550,6,1,489
S15975550,7,1,896
S15975550,8,1,392
S15975550,9,1,439
S15975550,10,1,640
S15975550,2,1,623
S15975550,3,1,400
S15975550,4,1,421
S15975550,5,1,411
S15975550,6,1,448
S15975550,7,1,376
S15975550,9,1,1224
S15975550,10,1,544
S15975550,11,1,408
S15975550,12,1,393
S15975550,13,1,463
S15975550,14,1,424
S15975550,15,1,416
S15975550,16,1,408
S15975550,17,1,504
S15975550,18,1,1008
S15975550,19,1,448
S15975550,20,1,448
S15975550,21,1,624
S15975550,22,1,408
S15975550,23,1,488
S15975550,2,1,343
S15975550,4,1,680
S15975550,5,1,394
S15975550,6,1,384
S15975550,7,1,368
S15975550,8,1,1880
S15975550,9,0,807
S15975550,10,0,440
S15975550,13,1,592
S15975550,14,1,560
S15975550,15,1,456
S15975550,16,1,384
S15975550,17,1,440
S15975550,18,1,696
S15975550,19,1,584
S15975550,21,1,344
S15975550,22,1,496
S15975550,23,1,752
S15975550,2,1,408
S15975550,4,1,400
S15975550,5,1,416
S15975550,6,1,504
S15975550,7,1,872
S15975550,2,1,839
S15975550,3,1,336
S15975550,4,1,456
S15975550,6,1,352
S15975550,7,1,376
S15975550,8,1,416
S15975550,9,1,361
S15975550,10,1,351
S15975550,11,1,960
S15975550,12,1,376
S15975550,13,1,488
S15975550,14,1,560
S15975550,15,1,480
S15975550,16,1,560
S15975550,17,1,392
S15975550,2,1,351
S15975550,4,1,288
S15975550,5,1,424
S15975550,6,1,432
S15975550,7,1,352
S15975550,8,1,520
S15975550,2,1,368
S15975550,4,1,344
S15975550,5,1,416
S15975550,6,1,376
S15975550,7,1,360
S15975550,8,1,376
S15975550,9,1,535
S15975550,10,1,1392
S15975550,11,1,401
S15975550,2,1,327
S15975550,4,1,816
S15975550,5,1,576
S15975550,6,1,377
S15975550,7,1,360
S15975550,8,1,407
S15975550,9,1,409
S15975550,10,1,815
S15975550,11,1,512
S15975550,13,1,576
S15975550,14,1,715
S15975550,15,1,383
S15975550,2,1,336
S15975550,4,1,424
S15975550,5,1,392
S15975550,6,1,440
S15975550,7,1,409
S15975550,8,1,431
S15975550,9,1,504
S15975550,10,1,848
S15975550,11,1,656
S15975550,12,1,392
S15975550,13,1,464
S15975550,14,1,871
S15975550,2,1,287
S15975550,2,1,415
S15975550,4,1,311
S15975550,5,1,416
S15975550,6,1,416
S15975550,7,1,536
S15975550,8,1,768
S15975550,9,1,840
S15975550,2,1,656
S15975550,3,1,264
S15975550,2,1,351
S15975550,3,1,520
S15975550,4,1,337
S15975550,5,1,311
S15975550,7,1,344
S15975550,8,1,344
S15975550,9,1,440
S15975550,10,1,385
S15975550,11,1,408
S15975550,12,1,351
S15975550,13,1,368
S15975550,14,1,472
S15975550,15,1,1272
S15975550,2,1,640
S15975550,4,1,1167
S15975550,5,0,320
S15975550,6,0,376
S15975550,8,1,408
S15975550,9,1,424
S15975550,10,1,424
S15975550,11,1,456
S15975550,12,1,408
S15975550,13,1,416
S15975550,14,1,975
S15975550,15,1,681
S15975550,2,1,383
S15975550,4,1,344
S15975550,5,1,424
S15975550,6,1,720
S15975550,7,1,504
S15975550,2,1,383
S15975550,2,1,336
S15975550,3,1,368
S15975550,4,1,344
S15975550,5,1,624
S15975550,2,1,807
S15975550,4,1,352
S15975550,5,1,344
S15975550,6,1,378
S15975550,7,1,341
S15975550,8,1,361
S15975550,9,1,367
S15975550,10,1,616
S15975550,11,1,689
S15975550,12,1,1623
S15975550,13,1,1025
S15975550,14,1,855
S15975550,15,1,696
S15975550,2,1,344
S15975550,2,1,360
S15975550,3,1,680
S15975550,4,1,352
S15975550,5,1,369
S15975550,7,0,984
S15975550,8,0,327
S15975550,9,1,329
S15975550,10,1,336
S15975550,11,1,512
S15975550,12,1,376
S15975550,13,1,1447
S15975550,14,1,360
S15975550,15,1,1112
S15975550,16,1,344
S15975550,17,1,432
S15975550,2,1,343
S15975550,4,1,360
S15975550,5,1,384
S15975550,6,1,408
S15975550,7,1,832
S15975550,8,1,504
S15975550,9,1,440
S15975550,10,1,424
S15975550,11,1,872
S15975550,2,1,1161
S15975550,3,0,304
S15975550,4,0,335
S15975550,6,1,400
S15975550,7,1,432
S15975550,8,1,424
S15975550,9,1,608
S15975550,10,1,464
S15975550,13,1,473
S15975550,14,1,408
S15975550,15,1,464
S15975550,16,1,448
S15975550,17,1,600
S15975550,18,1,697
S15975550,19,1,350
S15975550,2,1,471
S15975550,4,1,334
S15975550,5,1,737
S15975550,6,1,327
S15975550,7,1,640
S15975550,8,1,392
S15975550,2,1,640
S15975550,3,1,377
S15975550,4,1,391
S15975550,5,1,392
S15975550,7,1,425
S15975550,8,1,456
S15975550,9,1,631
S15975550,10,1,400
S15975550,11,1,960
S15975550,12,1,520
S15975550,13,1,616
S15975550,14,1,401
S15975550,15,1,423
S15975550,2,1,455
S15975550,4,1,377
S15975550,5,1,399
S15975550,6,1,432
S15975550,7,1,456
S15975550,8,1,576
S15975550,9,1,369
S15975550,10,1,839
S15975550,11,1,392
S15975550,2,1,503
S15975550,3,1,1184
S15975550,4,1,368
S15975550,5,1,481
S15975550,6,1,447
S15975550,2,1,328
S15975550,3,1,447
S15975550,5,1,376
S15975550,6,1,368
S15975550,7,1,433
S15975550,8,1,743
S15975550,9,1,399
S15975550,10,1,409
S15975550,11,1,720
S15975550,2,1,303
S15975550,3,1,320
S15975550,4,1,408
S15975550,6,1,344
S15975550,7,1,376
S15975550,8,1,424
S15975550,9,1,400
S15975550,10,1,416
S15975550,11,1,528
S15975550,12,1,409
S15975550,13,1,439
S15975550,14,1,408
S15975550,15,1,507
S15975550,16,1,445
S15975550,17,1,426
S15975550,2,1,376
S15975550,2,1,305
S15975550,4,1,366
S15975550,5,1,392
S15975550,6,1,385
S15975550,7,1,417
S15975550,2,1,319
S15975550,3,1,305
S15975550,4,1,319
S15975550,6,1,366
S15975550,7,1,304
S15975550,8,1,1608
S15975550,9,1,273
S15975550,10,1,359
S15975550,11,1,448
S15975550,12,1,448
S15975550,13,1,832
S15975550,14,1,448
S15975550,15,1,472
S15975550,16,1,368
S15975550,17,1,416
S15975550,18,1,368
S15975550,2,1,688
S15975550,4,1,343
S15975550,5,1,449
S15975550,6,1,552
S15975550,7,1,359
S15975550,8,1,368
S15975550,9,1,880
S15975550,2,1,272
S15975550,3,1,303
S15975550,5,1,338
S15975550,6,1,374
S15975550,7,1,376
S15975550,8,1,736
S15975550,9,1,704
S15975550,10,1,800
S15975550,2,1,384
S15975550,2,1,312
S15975550,4,1,328
S15975550,5,1,752
S15975550,6,1,424
S15975550,7,1,392
S15975550,8,1,344
S15975550,9,1,464
S15975550,10,1,431
S15975550,11,1,864
S15975550,12,1,472
S15975550,13,1,1034
S15975550,14,1,368
S15975550,15,1,368
S15975550,2,1,311
S15975550,3,1,360
S15975550,4,1,1712
S15975550,6,1,776
S15975550,7,1,984
S15975550,8,1,336
S15975550,9,1,360
S15975550,10,1,409
S15975550,11,1,719
S15975550,12,1,488
S15975550,13,1,464
S15975550,14,1,504
S15975550,15,1,464
S15975550,16,1,544
S15975550,17,1,448
S15975550,18,1,391
S15975550,2,1,287
S15975550,4,1,496
S15975550,5,1,352
S15975550,6,1,376
S15975550,7,1,376
S15975550,8,1,432
S15975550,9,1,864
S96558290,2,1,349
S96558290,2,1,340
S96558290,4,1,354
S96558290,5,1,444
S96558290,6,1,579
S96558290,7,1,568
S96558290,8,1,362
S96558290,9,1,425
S96558290,10,1,406
S96558290,11,1,448
S96558290,12,1,346
S96558290,13,1,601
S96558290,14,1,468
S96558290,2,1,300
S96558290,4,1,405
S96558290,5,1,345
S96558290,6,1,386
S96558290,7,1,435
S96558290,8,1,496
S96558290,9,1,777
S96558290,10,1,481
S96558290,11,1,401
S96558290,2,1,421
S96558290,3,1,481
S96558290,4,1,297
S96558290,6,1,388
S96558290,7,1,668
S96558290,8,1,536
S96558290,9,1,358
S96558290,10,1,507
S96558290,11,1,568
S96558290,12,1,475
S96558290,13,1,443
S96558290,14,1,532
S96558290,15,1,358
S96558290,16,1,486
S96558290,17,1,336
S96558290,2,1,374
S96558290,3,1,369
S96558290,4,1,488
S96558290,5,1,452
S96558290,2,1,1254
S96558290,4,1,371
S96558290,5,1,575
S96558290,6,1,682
S96558290,7,1,802
S96558290,8,1,342
S96558290,9,1,394
S96558290,10,1,387
S96558290,11,1,379
S96558290,12,1,289
S96558290,13,1,738
S96558290,14,1,381
S96558290,15,1,454
S96558290,2,1,338
S96558290,3,1,610
S96558290,2,1,436
S96558290,3,1,515
S96558290,4,1,536
S96558290,7,1,399
S96558290,8,1,521
S96558290,9,1,408
S96558290,10,1,472
S96558290,11,1,365
S96558290,12,1,429
S96558290,13,1,587
S96558290,15,1,380
S96558290,16,1,406
S96558290,17,1,347
S96558290,2,1,347
S96558290,3,1,358
S96558290,4,1,419
S96558290,5,1,552
S96558290,2,1,1921
S96558290,3,1,388
S96558290,4,1,700
S96558290,5,1,369
S96558290,2,1,349
S96558290,4,1,484
S96558290,5,1,497
S96558290,6,1,487
S96558290,7,1,652
S96558290,8,1,428
S96558290,9,1,557
S96558290,10,1,333
S96558290,11,1,444
S96558290,2,1,357
S96558290,3,1,388
S96558290,4,1,423
S96558290,5,1,391
S96558290,6,1,442
S96558290,7,1,470
S96558290,8,1,666
S96558290,2,1,381
S96558290,3,1,385
S96558290,4,1,420
S96558290,7,1,490
S96558290,8,1,424
S96558290,9,1,392
S96558290,10,1,493
S96558290,11,1,329
S96558290,12,1,420
S96558290,13,1,404
S96558290,15,1,893
S96558290,16,1,499
S96558290,17,1,651
S96558290,2,1,613
S96558290,4,1,349
S96558290,5,1,408
S96558290,6,1,394
S96558290,7,1,410
S96558290,8,1,322
S96558290,9,1,330
S96558290,10,1,331
S96558290,11,1,436
S96558290,2,1,432
S96558290,3,1,410
S96558290,2,1,322
S96558290,4,1,456
S96558290,5,1,434
S96558290,6,1,582
S96558290,7,1,522
S96558290,2,1,308
S96558290,4,1,459
S96558290,5,1,424
S96558290,6,1,472
S96558290,7,1,409
S96558290,8,1,474
S96558290,9,1,340
S96558290,2,1,483
S96558290,4,1,488
S96558290,5,1,360
S96558290,6,1,386
S96558290,7,1,381
S96558290,2,1,365
S96558290,4,1,826
S96558290,5,1,362
S96558290,6,1,337
S96558290,7,1,369
S96558290,8,1,368
S96558290,9,1,357
S96558290,11,1,322
S96558290,12,1,771
S96558290,13,1,451
S96558290,2,1,377
S96558290,3,1,379
S96558290,5,1,357
S96558290,6,1,371
S96558290,7,1,353
S96558290,8,1,444
S96558290,9,1,303
S96558290,10,1,586
S96558290,11,1,364
S96558290,2,1,355
S96558290,4,1,341
S96558290,5,1,368
S96558290,6,1,345
S96558290,7,1,565
