"subject","world","step","rt","Cell","decisionNumber","treeDepth"
"S5630936","6vs1_2",1,1529,"Start",1,1
"S5630936","Equal_6vs3",1,825,"Start",1,1
"S5630936","Equal_8vs3_mirror",1,804,"Start",1,1
"S5630936","3ways_1",1,505,"Start",1,2
"S5630936","3ways_1",4,378,"Decision",2,1
"S5630936","Equal_7vs2",1,743,"Start",1,1
"S5630936","3ways_2",1,1068,"Start",1,2
"S5630936","3ways_2",3,497,"Decision",2,1
"S5630936","4ways",1,879,"Start",1,4
"S5630936","4ways",3,399,"Decision",2,3
"S5630936","4ways",9,315,"Decision",3,2
"S5630936","4ways",12,277,"Decision",4,1
"S5630936","Equal_6vs6",1,683,"Start",1,1
"S5630936","4vs1_mirror",1,614,"Start",1,1
"S5630936","Equal_4vs2",1,552,"Start",1,1
"S5630936","3ways_4",1,605,"Start",1,2
"S5630936","3ways_4",6,519,"Decision",2,1
"S5630936","6vs2_mirror",1,779,"Start",1,1
"S5630936","Equal_7vs9_mirror",1,1075,"Start",1,1
"S5630936","Equal_8vs8_mirror",1,949,"Start",1,1
"S5630936","3ways_3_mirror",1,590,"Start",1,3
"S5630936","Equal_8vs3",1,599,"Start",1,1
"S5630936","Equal_7vs9",1,722,"Start",1,1
"S5630936","Equal_2vs5",1,630,"Start",1,1
"S5630936","3ways_4_mirror",1,693,"Start",1,2
"S5630936","3ways_4_mirror",3,329,"Decision",2,1
"S5630936","Loop_1",1,1013,"Start",1,1
"S5630936","Equal_6vs6_mirror",1,645,"Start",1,1
"S5630936","6vs1_1_mirror",1,1093,"Start",1,1
"S5630936","Equal_7vs2_mirror",1,801,"Start",1,1
"S5630936","6vs2",1,591,"Start",1,1
"S5630936","6vs1_2_mirror",1,930,"Start",1,1
"S5630936","Loop_1_mirror",1,1424,"Start",1,1
"S5630936","Equal_10vs2",1,810,"Start",1,1
"S5630936","Equal_6vs3_mirror",1,635,"Start",1,1
"S5630936","6vs1_1",1,682,"Start",1,1
"S5630936","4ways_mirror",1,687,"Start",1,4
"S5630936","4ways_mirror",5,219,"Decision",2,3
"S5630936","4ways_mirror",6,428,"Decision",3,2
"S5630936","4ways_mirror",14,926,"Decision",4,1
"S5630936","Equal_4vs2_mirror",1,607,"Start",1,1
"S5630936","Equal_10vs2_mirror",1,837,"Start",1,1
"S5630936","4vs1",1,549,"Start",1,2
"S5630936","4vs1",4,808,"Decision",2,1
"S5630936","Loop_2_mirror",1,931,"Start",1,1
"S94003603","Equal_8vs8",1,3839,"Start",1,1
"S94003603","Equal_7vs2",1,1839,"Start",1,1
"S94003603","Equal_4vs2",1,4674,"Start",1,1
"S94003603","Equal_8vs8_mirror",1,2690,"Start",1,1
"S94003603","6vs2",1,1854,"Start",1,1
"S94003603","Equal_10vs2",1,3080,"Start",1,1
"S94003603","Equal_7vs2_mirror",1,1404,"Start",1,1
"S94003603","6vs2_mirror",1,1877,"Start",1,1
"S94003603","3ways_4_mirror",1,2690,"Start",1,2
"S94003603","3ways_4_mirror",6,845,"Decision",2,1
"S94003603","3ways_3",1,2290,"Start",1,2
"S94003603","3ways_4",1,1572,"Start",1,2
"S94003603","3ways_4",3,1070,"Decision",2,1
"S94003603","3ways_1_mirror",1,2664,"Start",1,2
"S94003603","4ways",1,1611,"Start",1,4
"S94003603","4ways",8,1296,"Decision",2,3
"S94003603","3ways_2",1,2480,"Start",1,2
"S94003603","3ways_2",3,983,"Decision",2,1
"S94003603","Equal_6vs3_mirror",1,1454,"Start",1,1
"S94003603","Equal_10vs2_mirror",1,2469,"Start",1,1
"S94003603","Loop_1",1,2340,"Start",1,1
"S94003603","3ways_1",1,1866,"Start",1,2
"S94003603","3ways_1",4,701,"Decision",2,1
"S94003603","6vs1_2",1,1296,"Start",1,1
"S94003603","Equal_6vs3",1,1872,"Start",1,1
"S94003603","6vs1_2_mirror",1,1666,"Start",1,1
"S94003603","Equal_2vs5",1,1422,"Start",1,1
"S94003603","Loop_2_mirror",1,2169,"Start",1,1
"S94003603","6vs1_1_mirror",1,1755,"Start",1,1
"S94003603","Equal_6vs6_mirror",1,1842,"Start",1,1
"S94003603","4vs1",1,1488,"Start",1,2
"S94003603","4vs1",4,1167,"Decision",2,1
"S94003603","Loop_1_mirror",1,2105,"Start",1,1
"S94003603","Equal_8vs3",1,2563,"Start",1,1
"S94003603","Equal_8vs3_mirror",1,2012,"Start",1,1
"S94003603","Equal_4vs2_mirror",1,1172,"Start",1,1
"S94003603","Loop_2",1,2024,"Start",1,1
"S94003603","6vs1_1",1,1635,"Start",1,1
"S94003603","4vs1_mirror",1,1198,"Start",1,1
"S94003603","Equal_6vs6",1,2486,"Start",1,1
"S94003603","4ways_mirror",1,1617,"Start",1,4
"S94003603","4ways_mirror",5,547,"Decision",2,3
"S94003603","4ways_mirror",12,938,"Decision",3,2
"S94003603","3ways_3_mirror",1,1320,"Start",1,3
"S94003603","3ways_3_mirror",3,584,"Decision",2,2
"S94003603","3ways_2_mirror",1,1088,"Start",1,2
"S94003603","3ways_2_mirror",8,1685,"Decision",2,1
"S94003603","Equal_7vs9_mirror",1,2182,"Start",1,1
"S94003603","Equal_7vs9",1,2652,"Start",1,1
"S94003603","Equal_2vs5_mirror",1,2232,"Start",1,1
"S96801013","Equal_4vs2_mirror",1,3053,"Start",1,1
"S96801013","Equal_6vs3_mirror",1,3746,"Start",1,1
"S96801013","Equal_4vs2",1,2819,"Start",1,1
"S96801013","3ways_2_mirror",1,2339,"Start",1,2
"S96801013","3ways_2_mirror",3,1649,"Decision",2,1
"S96801013","Equal_2vs5_mirror",1,1817,"Start",1,1
"S96801013","6vs2",1,1756,"Start",1,1
"S96801013","Equal_6vs6_mirror",1,2875,"Start",1,1
"S96801013","Equal_7vs2_mirror",1,2057,"Start",1,1
"S96801013","3ways_3_mirror",1,2628,"Start",1,3
"S96801013","Equal_7vs9",1,10096,"Start",1,1
"S96801013","3ways_2",1,2136,"Start",1,2
"S96801013","3ways_2",3,1186,"Decision",2,1
"S96801013","4ways_mirror",1,2709,"Start",1,4
"S96801013","4ways_mirror",3,946,"Decision",2,3
"S96801013","4ways_mirror",9,895,"Decision",3,2
"S96801013","6vs1_1",1,2456,"Start",1,1
"S96801013","3ways_4",1,1900,"Start",1,2
"S96801013","3ways_4",3,1049,"Decision",2,1
"S96801013","Loop_1",1,3157,"Start",1,1
"S96801013","Equal_10vs2_mirror",1,19599,"Start",1,1
"S96801013","3ways_1_mirror",1,2038,"Start",1,2
"S96801013","3ways_1_mirror",3,1188,"Decision",2,1
"S96801013","3ways_4_mirror",1,1764,"Start",1,2
"S96801013","3ways_4_mirror",3,841,"Decision",2,1
"S96801013","Loop_2_mirror",1,10037,"Start",1,1
"S96801013","Equal_6vs6",1,13555,"Start",1,1
"S96801013","Equal_8vs3",1,1951,"Start",1,1
"S96801013","4vs1",1,7553,"Start",1,2
"S96801013","Loop_1_mirror",1,3042,"Start",1,1
"S96801013","4vs1_mirror",1,1557,"Start",1,1
"S96801013","Equal_8vs8_mirror",1,6516,"Start",1,1
"S96801013","6vs1_2_mirror",1,2042,"Start",1,1
"S96801013","3ways_3",1,1765,"Start",1,2
"S96801013","Loop_2",1,5968,"Start",1,1
"S96801013","6vs1_2",1,2110,"Start",1,1
"S96801013","Equal_2vs5",1,12557,"Start",1,1
"S96801013","Equal_8vs8",1,1693,"Start",1,1
"S96801013","Equal_6vs3",1,3640,"Start",1,1
"S96801013","Equal_8vs3_mirror",1,1908,"Start",1,1
"S96801013","3ways_1",1,5774,"Start",1,2
"S96801013","3ways_1",3,1079,"Decision",2,1
"S96801013","Equal_10vs2",1,8477,"Start",1,1
"S96801013","Equal_7vs9_mirror",1,14522,"Start",1,1
"S96801013","6vs2_mirror",1,1404,"Start",1,1
"S96801013","Equal_7vs2",1,1828,"Start",1,1
"S96801013","6vs1_1_mirror",1,2051,"Start",1,1
"S96801013","4ways",1,2270,"Start",1,4
"S96801013","4ways",3,1023,"Decision",2,3
"S96801013","4ways",9,1610,"Decision",3,2
"S96801013","4ways",10,1081,"Decision",4,1
"S26762995","4ways_mirror",1,2905,"Start",1,4
"S26762995","4ways_mirror",3,1262,"Decision",2,3
"S26762995","4ways_mirror",9,827,"Decision",3,2
"S26762995","4ways_mirror",10,628,"Decision",4,1
"S26762995","3ways_2",1,1719,"Start",1,2
"S26762995","3ways_2",3,1186,"Decision",2,1
"S26762995","4vs1_mirror",1,1732,"Start",1,1
"S26762995","Loop_2_mirror",1,2220,"Start",1,1
"S26762995","Loop_1",1,3871,"Start",1,1
"S26762995","6vs2",1,1365,"Start",1,1
"S26762995","Equal_6vs3",1,1617,"Start",1,1
"S26762995","3ways_1_mirror",1,1355,"Start",1,2
"S26762995","3ways_1_mirror",3,1018,"Decision",2,1
"S26762995","3ways_3",1,1100,"Start",1,2
"S26762995","6vs1_1",1,1147,"Start",1,1
"S26762995","4ways",1,1447,"Start",1,4
"S26762995","4ways",3,446,"Decision",2,3
"S26762995","4ways",9,597,"Decision",3,2
"S26762995","4ways",10,548,"Decision",4,1
"S26762995","6vs1_1_mirror",1,1799,"Start",1,1
"S26762995","Equal_7vs9",1,3289,"Start",1,1
"S26762995","4vs1",1,937,"Start",1,2
"S26762995","Equal_2vs5",1,844,"Start",1,1
"S26762995","3ways_4_mirror",1,1058,"Start",1,2
"S26762995","3ways_4_mirror",3,731,"Decision",2,1
"S26762995","3ways_3_mirror",1,1223,"Start",1,3
"S26762995","3ways_3_mirror",3,241,"Decision",2,2
"S26762995","3ways_3_mirror",5,1084,"Decision",3,1
"S26762995","Loop_2",1,1508,"Start",1,1
"S26762995","3ways_1",1,1120,"Start",1,2
"S26762995","3ways_1",3,1267,"Decision",2,1
"S26762995","Equal_7vs2_mirror",1,1950,"Start",1,1
"S26762995","3ways_2_mirror",1,1384,"Start",1,2
"S26762995","3ways_2_mirror",3,422,"Decision",2,1
"S26762995","Equal_2vs5_mirror",1,926,"Start",1,1
"S26762995","Equal_8vs3",1,1039,"Start",1,1
"S26762995","Equal_7vs9_mirror",1,8774,"Start",1,1
"S26762995","Equal_7vs2",1,1805,"Start",1,1
"S26762995","Loop_1_mirror",1,1975,"Start",1,1
"S26762995","Equal_6vs6",1,1601,"Start",1,1
"S26762995","Equal_8vs3_mirror",1,1202,"Start",1,1
"S26762995","Equal_4vs2_mirror",1,936,"Start",1,1
"S26762995","Equal_8vs8_mirror",1,1202,"Start",1,1
"S26762995","Equal_10vs2_mirror",1,1656,"Start",1,1
"S26762995","Equal_6vs6_mirror",1,1420,"Start",1,1
"S26762995","Equal_4vs2",1,1129,"Start",1,1
"S26762995","6vs2_mirror",1,1506,"Start",1,1
"S26762995","6vs1_2_mirror",1,2815,"Start",1,1
"S26762995","Equal_10vs2",1,1224,"Start",1,1
"S26762995","Equal_6vs3_mirror",1,1089,"Start",1,1
"S26762995","6vs1_2",1,1368,"Start",1,1
"S26762995","Equal_8vs8",1,1348,"Start",1,1
"S26762995","3ways_4",1,1637,"Start",1,2
"S26762995","3ways_4",3,1228,"Decision",2,1
"S29783971","4vs1_mirror",1,4129,"Start",1,1
"S29783971","4vs1",1,1046,"Start",1,2
"S29783971","4vs1",4,649,"Decision",2,1
"S29783971","Equal_7vs9",1,4434,"Start",1,1
"S29783971","6vs1_1",1,1583,"Start",1,1
"S29783971","Equal_6vs3",1,892,"Start",1,1
"S29783971","3ways_2_mirror",1,958,"Start",1,2
"S29783971","3ways_2_mirror",5,861,"Decision",2,1
"S29783971","Loop_2_mirror",1,1198,"Start",1,1
"S29783971","6vs1_2",1,1308,"Start",1,1
"S29783971","6vs1_1_mirror",1,1175,"Start",1,1
"S29783971","Equal_10vs2",1,1035,"Start",1,1
"S29783971","Equal_4vs2",1,836,"Start",1,1
"S29783971","Equal_6vs6",1,931,"Start",1,1
"S29783971","Equal_8vs3",1,978,"Start",1,1
"S29783971","4ways",1,1439,"Start",1,4
"S29783971","4ways",3,490,"Decision",2,3
"S29783971","4ways",9,1118,"Decision",3,2
"S29783971","3ways_1",1,1548,"Start",1,2
"S29783971","3ways_1",4,886,"Decision",2,1
"S29783971","3ways_3",1,1014,"Start",1,2
"S29783971","3ways_3",6,949,"Decision",2,1
"S29783971","Equal_2vs5",1,653,"Start",1,1
"S29783971","Equal_7vs2_mirror",1,716,"Start",1,1
"S29783971","Equal_2vs5_mirror",1,1024,"Start",1,1
"S29783971","Equal_4vs2_mirror",1,1663,"Start",1,1
"S29783971","4ways_mirror",1,1396,"Start",1,4
"S29783971","4ways_mirror",3,810,"Decision",2,3
"S29783971","4ways_mirror",9,936,"Decision",3,2
"S29783971","4ways_mirror",10,746,"Decision",4,1
"S29783971","6vs2",1,1644,"Start",1,1
"S29783971","3ways_3_mirror",1,1478,"Start",1,3
"S29783971","3ways_3_mirror",3,481,"Decision",2,2
"S29783971","3ways_3_mirror",5,933,"Decision",3,1
"S29783971","Loop_1",1,1270,"Start",1,1
"S29783971","3ways_4_mirror",1,1232,"Start",1,2
"S29783971","3ways_4_mirror",3,635,"Decision",2,1
"S29783971","Equal_8vs8_mirror",1,827,"Start",1,1
"S29783971","Equal_7vs2",1,1029,"Start",1,1
"S29783971","3ways_4",1,1118,"Start",1,2
"S29783971","3ways_4",3,888,"Decision",2,1
"S29783971","3ways_1_mirror",1,890,"Start",1,2
"S29783971","3ways_1_mirror",3,524,"Decision",2,1
"S29783971","Equal_6vs6_mirror",1,1340,"Start",1,1
"S29783971","Equal_6vs3_mirror",1,982,"Start",1,1
"S29783971","Loop_2",1,1454,"Start",1,1
"S29783971","Equal_8vs8",1,794,"Start",1,1
"S29783971","Loop_1_mirror",1,1237,"Start",1,1
"S29783971","6vs1_2_mirror",1,1095,"Start",1,1
"S29783971","Equal_7vs9_mirror",1,1154,"Start",1,1
"S29783971","6vs2_mirror",1,853,"Start",1,1
"S29783971","Equal_10vs2_mirror",1,2241,"Start",1,1
"S29783971","Equal_8vs3_mirror",1,944,"Start",1,1
"S29783971","3ways_2",1,1016,"Start",1,2
"S31642753","6vs2_mirror",1,3576,"Start",1,1
"S31642753","Equal_8vs8",1,9940,"Start",1,1
"S31642753","Loop_1_mirror",1,2868,"Start",1,1
"S31642753","6vs1_1",1,4657,"Start",1,1
"S31642753","6vs1_2",1,3984,"Start",1,1
"S31642753","Equal_2vs5_mirror",1,4024,"Start",1,1
"S31642753","Equal_7vs2",1,1622,"Start",1,1
"S31642753","Equal_2vs5",1,1283,"Start",1,1
"S31642753","Equal_7vs2_mirror",1,1376,"Start",1,1
"S31642753","3ways_2",1,1874,"Start",1,2
"S31642753","Equal_6vs3",1,1962,"Start",1,1
"S31642753","3ways_1",1,1626,"Start",1,2
"S31642753","3ways_1",4,648,"Decision",2,1
"S31642753","Equal_6vs6",1,7974,"Start",1,1
"S31642753","Equal_8vs3_mirror",1,2336,"Start",1,1
"S31642753","Equal_6vs6_mirror",1,2518,"Start",1,1
"S31642753","4vs1",1,1728,"Start",1,2
"S31642753","4vs1",4,296,"Decision",2,1
"S31642753","Equal_6vs3_mirror",1,1801,"Start",1,1
"S31642753","Equal_8vs8_mirror",1,8610,"Start",1,1
"S31642753","Equal_4vs2",1,3306,"Start",1,1
"S31642753","Equal_7vs9",1,5605,"Start",1,1
"S31642753","3ways_4",1,3839,"Start",1,2
"S31642753","3ways_3",1,1569,"Start",1,2
"S31642753","3ways_3",6,1121,"Decision",2,1
"S31642753","4ways_mirror",1,2377,"Start",1,4
"S31642753","4ways_mirror",3,680,"Decision",2,3
"S31642753","4ways_mirror",9,736,"Decision",3,2
"S31642753","4ways_mirror",10,873,"Decision",4,1
"S31642753","Loop_1",1,3917,"Start",1,1
"S31642753","Loop_2",1,2431,"Start",1,1
"S31642753","3ways_3_mirror",1,2849,"Start",1,3
"S31642753","3ways_3_mirror",3,320,"Decision",2,2
"S31642753","3ways_3_mirror",5,496,"Decision",3,1
"S31642753","Equal_4vs2_mirror",1,2978,"Start",1,1
"S31642753","4ways",1,1783,"Start",1,4
"S31642753","4ways",5,792,"Decision",2,3
"S31642753","4ways",6,504,"Decision",3,2
"S31642753","4ways",14,912,"Decision",4,1
"S31642753","Equal_8vs3",1,2630,"Start",1,1
"S31642753","Equal_7vs9_mirror",1,3128,"Start",1,1
"S31642753","4vs1_mirror",1,1931,"Start",1,1
"S31642753","6vs2",1,4151,"Start",1,1
"S31642753","3ways_2_mirror",1,2215,"Start",1,2
"S31642753","3ways_2_mirror",3,416,"Decision",2,1
"S31642753","6vs1_2_mirror",1,2379,"Start",1,1
"S31642753","Equal_10vs2_mirror",1,1986,"Start",1,1
"S31642753","3ways_1_mirror",1,130202,"Start",1,2
"S31642753","3ways_1_mirror",7,592,"Decision",2,1
"S31642753","3ways_4_mirror",1,2397,"Start",1,2
"S31642753","6vs1_1_mirror",1,13176,"Start",1,1
"S31642753","Loop_2_mirror",1,3659,"Start",1,1
"S31642753","Equal_10vs2",1,1874,"Start",1,1
"S94893237","3ways_4",1,7564,"Start",1,2
"S94893237","3ways_4",3,1263,"Decision",2,1
"S94893237","Equal_6vs6_mirror",1,4112,"Start",1,1
"S94893237","6vs2",1,2189,"Start",1,1
"S94893237","Loop_1_mirror",1,5605,"Start",1,1
"S94893237","3ways_2_mirror",1,2585,"Start",1,2
"S94893237","3ways_2_mirror",3,827,"Decision",2,1
"S94893237","Equal_4vs2_mirror",1,1817,"Start",1,1
"S94893237","Equal_6vs6",1,4672,"Start",1,1
"S94893237","6vs1_2_mirror",1,2245,"Start",1,1
"S94893237","4ways",1,4617,"Start",1,4
"S94893237","4ways",3,718,"Decision",2,3
"S94893237","4ways",12,800,"Decision",3,2
"S94893237","3ways_3",1,3167,"Start",1,2
"S94893237","3ways_3_mirror",1,1301,"Start",1,3
"S94893237","3ways_3_mirror",3,754,"Decision",2,2
"S94893237","Equal_10vs2",1,1754,"Start",1,1
"S94893237","Loop_2",1,2963,"Start",1,1
"S94893237","6vs1_1_mirror",1,1580,"Start",1,1
"S94893237","Loop_2_mirror",1,2985,"Start",1,1
"S94893237","4vs1",1,1349,"Start",1,2
"S94893237","Equal_4vs2",1,1197,"Start",1,1
"S94893237","3ways_1_mirror",1,1291,"Start",1,2
"S94893237","3ways_1_mirror",3,650,"Decision",2,1
"S94893237","Equal_7vs2",1,1232,"Start",1,1
"S94893237","Equal_2vs5",1,1600,"Start",1,1
"S94893237","6vs1_1",1,2466,"Start",1,1
"S94893237","4ways_mirror",1,1602,"Start",1,4
"S94893237","4ways_mirror",3,758,"Decision",2,3
"S94893237","4ways_mirror",9,1510,"Decision",3,2
"S94893237","4ways_mirror",10,746,"Decision",4,1
"S94893237","Loop_1",1,3509,"Start",1,1
"S94893237","6vs2_mirror",1,1615,"Start",1,1
"S94893237","Equal_7vs9",1,3273,"Start",1,1
"S94893237","Equal_8vs8",1,1855,"Start",1,1
"S94893237","4vs1_mirror",1,2769,"Start",1,1
"S94893237","Equal_8vs8_mirror",1,3178,"Start",1,1
"S94893237","Equal_7vs2_mirror",1,2206,"Start",1,1
"S94893237","Equal_2vs5_mirror",1,1621,"Start",1,1
"S94893237","Equal_6vs3_mirror",1,2918,"Start",1,1
"S94893237","Equal_7vs9_mirror",1,3050,"Start",1,1
"S94893237","3ways_4_mirror",1,1774,"Start",1,2
"S94893237","3ways_4_mirror",3,735,"Decision",2,1
"S94893237","Equal_10vs2_mirror",1,3125,"Start",1,1
"S94893237","6vs1_2",1,1975,"Start",1,1
"S94893237","3ways_2",1,1571,"Start",1,2
"S94893237","Equal_8vs3_mirror",1,2941,"Start",1,1
"S94893237","3ways_1",1,1815,"Start",1,2
"S94893237","3ways_1",4,764,"Decision",2,1
"S94893237","Equal_8vs3",1,2485,"Start",1,1
"S94893237","Equal_6vs3",1,4089,"Start",1,1
"S61913516","3ways_1_mirror",1,5652,"Start",1,2
"S61913516","Equal_4vs2_mirror",1,1682,"Start",1,1
"S61913516","3ways_3",1,2965,"Start",1,2
"S61913516","4ways_mirror",1,2159,"Start",1,4
"S61913516","4ways_mirror",3,1301,"Decision",2,3
"S61913516","4ways_mirror",9,1572,"Decision",3,2
"S61913516","4ways_mirror",10,803,"Decision",4,1
"S61913516","3ways_4",1,2012,"Start",1,2
"S61913516","3ways_4",3,893,"Decision",2,1
"S61913516","6vs1_1_mirror",1,2050,"Start",1,1
"S61913516","6vs1_2_mirror",1,3852,"Start",1,1
"S61913516","Equal_7vs9_mirror",1,1661,"Start",1,1
"S61913516","Loop_2_mirror",1,2259,"Start",1,1
"S61913516","4ways",1,2632,"Start",1,4
"S61913516","4ways",5,1409,"Decision",2,3
"S61913516","4ways",6,718,"Decision",3,2
"S61913516","3ways_2",1,2131,"Start",1,2
"S61913516","Equal_10vs2_mirror",1,1332,"Start",1,1
"S61913516","6vs2_mirror",1,1593,"Start",1,1
"S61913516","Equal_10vs2",1,2404,"Start",1,1
"S61913516","6vs2",1,2086,"Start",1,1
"S61913516","Equal_6vs6",1,3032,"Start",1,1
"S61913516","3ways_3_mirror",1,1320,"Start",1,3
"S61913516","3ways_3_mirror",3,738,"Decision",2,2
"S61913516","3ways_3_mirror",7,794,"Decision",3,1
"S61913516","3ways_2_mirror",1,1208,"Start",1,2
"S61913516","3ways_2_mirror",3,762,"Decision",2,1
"S61913516","Loop_1",1,2099,"Start",1,1
"S61913516","Equal_7vs2_mirror",1,1876,"Start",1,1
"S61913516","6vs1_2",1,2448,"Start",1,1
"S61913516","Equal_6vs6_mirror",1,3564,"Start",1,1
"S61913516","Equal_6vs3",1,3563,"Start",1,1
"S61913516","3ways_1",1,1898,"Start",1,2
"S61913516","3ways_1",3,664,"Decision",2,1
"S61913516","Equal_8vs3",1,2286,"Start",1,1
"S61913516","Equal_6vs3_mirror",1,4063,"Start",1,1
"S61913516","6vs1_1",1,1897,"Start",1,1
"S61913516","3ways_4_mirror",1,1726,"Start",1,2
"S61913516","3ways_4_mirror",3,1310,"Decision",2,1
"S61913516","Loop_1_mirror",1,1418,"Start",1,1
"S61913516","4vs1_mirror",1,1144,"Start",1,1
"S61913516","Equal_8vs3_mirror",1,1852,"Start",1,1
"S61913516","Equal_7vs9",1,3897,"Start",1,1
"S61913516","Loop_2",1,1510,"Start",1,1
"S61913516","Equal_7vs2",1,1990,"Start",1,1
"S61913516","Equal_8vs8",1,3319,"Start",1,1
"S61913516","Equal_8vs8_mirror",1,1478,"Start",1,1
"S61913516","Equal_2vs5_mirror",1,2858,"Start",1,1
"S61913516","Equal_4vs2",1,1226,"Start",1,1
"S61913516","Equal_2vs5",1,1286,"Start",1,1
"S61913516","4vs1",1,1699,"Start",1,2
"S29601985","Loop_1",1,4331,"Start",1,1
"S29601985","3ways_4_mirror",1,2230,"Start",1,2
"S29601985","3ways_4_mirror",3,868,"Decision",2,1
"S29601985","4ways_mirror",1,2399,"Start",1,4
"S29601985","4ways_mirror",3,843,"Decision",2,3
"S29601985","4ways_mirror",9,1038,"Decision",3,2
"S29601985","4ways_mirror",10,525,"Decision",4,1
"S29601985","Loop_2_mirror",1,3236,"Start",1,1
"S29601985","4ways",1,1935,"Start",1,4
"S29601985","4ways",3,469,"Decision",2,3
"S29601985","4ways",9,571,"Decision",3,2
"S29601985","4ways",12,451,"Decision",4,1
"S29601985","Equal_6vs6_mirror",1,3938,"Start",1,1
"S29601985","3ways_1_mirror",1,1576,"Start",1,2
"S29601985","3ways_1_mirror",3,1389,"Decision",2,1
"S29601985","6vs2_mirror",1,1164,"Start",1,1
"S29601985","Equal_7vs2",1,1184,"Start",1,1
"S29601985","6vs1_2_mirror",1,1457,"Start",1,1
"S29601985","3ways_2_mirror",1,1252,"Start",1,2
"S29601985","3ways_2_mirror",3,609,"Decision",2,1
"S29601985","3ways_3",1,1146,"Start",1,2
"S29601985","Equal_6vs6",1,2631,"Start",1,1
"S29601985","Equal_8vs3",1,1065,"Start",1,1
"S29601985","3ways_1",1,1743,"Start",1,2
"S29601985","3ways_1",3,681,"Decision",2,1
"S29601985","Equal_2vs5",1,1032,"Start",1,1
"S29601985","6vs1_2",1,1021,"Start",1,1
"S29601985","Equal_2vs5_mirror",1,1064,"Start",1,1
"S29601985","4vs1_mirror",1,1097,"Start",1,1
"S29601985","Equal_4vs2_mirror",1,1040,"Start",1,1
"S29601985","4vs1",1,1012,"Start",1,2
"S29601985","Equal_4vs2",1,896,"Start",1,1
"S29601985","Equal_10vs2",1,1927,"Start",1,1
"S29601985","Equal_6vs3_mirror",1,1193,"Start",1,1
"S29601985","Equal_7vs2_mirror",1,969,"Start",1,1
"S29601985","3ways_4",1,1329,"Start",1,2
"S29601985","3ways_4",3,1074,"Decision",2,1
"S29601985","Equal_10vs2_mirror",1,1375,"Start",1,1
"S29601985","Equal_7vs9",1,4722,"Start",1,1
"S29601985","3ways_3_mirror",1,1751,"Start",1,3
"S29601985","3ways_3_mirror",3,855,"Decision",2,2
"S29601985","3ways_3_mirror",10,651,"Decision",3,1
"S29601985","3ways_2",1,1123,"Start",1,2
"S29601985","3ways_2",3,607,"Decision",2,1
"S29601985","Equal_7vs9_mirror",1,5997,"Start",1,1
"S29601985","6vs1_1_mirror",1,1008,"Start",1,1
"S29601985","Equal_8vs3_mirror",1,1127,"Start",1,1
"S29601985","Equal_8vs8",1,2548,"Start",1,1
"S29601985","6vs2",1,1189,"Start",1,1
"S29601985","Loop_1_mirror",1,2036,"Start",1,1
"S29601985","Equal_8vs8_mirror",1,1879,"Start",1,1
"S29601985","Loop_2",1,1184,"Start",1,1
"S29601985","6vs1_1",1,1201,"Start",1,1
"S29601985","Equal_6vs3",1,1093,"Start",1,1
"S13364978","Equal_6vs6_mirror",1,5294,"Start",1,1
"S13364978","Equal_7vs2",1,9212,"Start",1,1
"S13364978","6vs1_2_mirror",1,12389,"Start",1,1
"S13364978","Loop_2_mirror",1,3077,"Start",1,1
"S13364978","Loop_1_mirror",1,3032,"Start",1,1
"S13364978","3ways_3_mirror",1,3150,"Start",1,3
"S13364978","3ways_3_mirror",3,1719,"Decision",2,2
"S13364978","3ways_3_mirror",5,1207,"Decision",3,1
"S13364978","Equal_6vs3_mirror",1,5801,"Start",1,1
"S13364978","Loop_1",1,4494,"Start",1,1
"S13364978","4ways",1,2277,"Start",1,4
"S13364978","4ways",3,930,"Decision",2,3
"S13364978","4ways",9,694,"Decision",3,2
"S13364978","4ways",12,742,"Decision",4,1
"S13364978","Equal_2vs5",1,2819,"Start",1,1
"S13364978","Equal_10vs2",1,6516,"Start",1,1
"S13364978","4vs1_mirror",1,8396,"Start",1,1
"S13364978","Equal_8vs8",1,1992,"Start",1,1
"S13364978","Equal_4vs2_mirror",1,2395,"Start",1,1
"S13364978","6vs2_mirror",1,5357,"Start",1,1
"S13364978","Equal_7vs9_mirror",1,4880,"Start",1,1
"S13364978","Equal_8vs3",1,2370,"Start",1,1
"S13364978","3ways_1_mirror",1,30432,"Start",1,2
"S13364978","3ways_1_mirror",3,812,"Decision",2,1
"S13364978","Equal_4vs2",1,5864,"Start",1,1
"S13364978","4ways_mirror",1,2469,"Start",1,4
