subject	world	trialNo	steps	path	times
S8621940	easy_large_loop_1	6	70	p(0,4)p(0,5);p(0,6);p(0,7);p(0,8);p(0,7);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	2441;337;377;741;1041;529;372;317;377;564;281;909;319;606;1215;
S8621940	easy_spider_1	7	101	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(8,4);p(8,5);p(8,6);p(8,5);p(8,4);p(8,3);p(7,3);p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	4730;669;552;1159;521;269;329;603;415;852;254;286;351;309;361;300;268;306;756;281;299;1429;291;321;303;256;259;651;337;713;460;
S8621940	easy_large_loop_2_copy	8	132	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	3030;319;534;323;823;320;721;920;918;273;789;253;599;378;580;621;1211;350;297;353;238;700;358;282;340;614;327;589;320;608;633;
S8621940	medium_cathedral	9	169	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(4,8);p(5,8);p(6,8);p(7,8);p(6,8);p(5,8);p(4,8);p(4,7);p(4,6);p(4,5);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2068;310;250;269;3919;261;1380;531;1010;268;320;341;549;301;520;8339;321;839;279;361;679;269;412;1202;297;481;307;313;629;291;310;320;350;360;1180;268;295;
S8621940	medium_cubicles	10	192	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(4,2);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,6);	2091;662;306;554;768;240;310;970;582;1173;205;400;690;734;305;650;269;751;301;731;269;614;256;
S8621940	medium_roomG	11	197	p(3,3)p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	2827;268;362;607;791;
S8621940	medium_cathedral_copy	12	234	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(8,6);p(8,7);p(8,8);p(8,7);p(8,6);p(8,5);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,3);p(0,4);p(0,5);p(0,6);p(0,7);	2079;760;487;336;278;800;361;369;601;409;901;329;311;559;350;292;663;695;320;590;790;290;350;521;289;595;516;740;989;320;532;369;341;1555;262;340;812;
S8621940	medium_library	13	249	p(1,3)p(1,2);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);	1672;298;959;411;383;377;480;672;797;1206;904;310;300;751;385;
S8621940	medium_roomG_copy	14	280	p(6,3)p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(11,0);p(12,0);p(13,0);p(12,0);p(11,0);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	3627;1091;340;553;536;451;787;392;890;449;495;566;431;739;570;661;448;1541;820;320;820;325;856;268;303;360;497;370;290;331;720;
S8621940	medium_library_rotate	15	285	p(2,1)p(2,2);p(2,3);p(2,4);p(3,4);p(3,3);	16215;510;329;932;223;
S8621940	hard_two_big_rooms_1	16	296	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	3552;361;338;481;319;421;914;476;360;341;989;
S8621940	hard_hallway_0	17	330	p(14,5)p(13,5);p(12,5);p(11,5);p(10,5);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);p(12,3);	7269;380;920;232;418;529;343;323;396;294;352;633;380;549;618;473;808;315;476;351;440;560;340;499;370;770;400;359;430;473;540;360;478;472;
S8621940	hard_hallway_1	18	359	p(4,0)p(3,0);p(3,1);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(7,8);p(7,9);p(6,9);p(5,9);p(4,9);p(3,9);p(2,9);p(1,9);p(0,9);p(0,8);p(0,7);p(0,6);p(1,6);	2544;462;379;2510;920;254;286;614;416;271;421;618;391;431;936;204;289;1368;283;309;401;1598;324;361;266;569;1060;230;792;
S8621940	hard_hallway_1_rotate	19	368	p(10,4)p(10,5);p(10,6);p(10,7);p(9,7);p(8,7);p(8,6);p(8,5);p(7,5);p(6,5);	4110;439;341;710;278;1060;281;341;349;
S8621940	hard_two_big_rooms_0	20	412	p(7,0)p(8,0);p(8,1);p(8,2);p(8,3);p(9,3);p(10,3);p(10,2);p(10,1);p(10,0);p(11,0);p(12,0);p(11,0);p(10,0);p(10,1);p(10,2);p(10,3);p(10,4);p(10,5);p(10,6);p(11,6);p(12,6);p(13,6);p(12,6);p(11,6);p(10,6);p(10,5);p(10,4);p(10,3);p(9,3);p(8,3);p(8,2);p(8,1);p(8,0);p(7,0);p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	3398;290;611;249;340;429;1461;331;349;610;379;630;363;667;314;336;610;360;593;320;496;471;921;341;316;411;340;322;368;362;372;437;339;380;350;311;320;350;341;408;611;429;331;380;
S8621940	hard_two_loops_2	21	424	p(10,2)p(9,2);p(8,2);p(7,2);p(6,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	1441;545;359;600;690;1360;310;292;620;450;448;350;
S8621940	hard_two_loops_0	22	454	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	2219;622;418;850;580;501;390;419;362;532;397;548;733;930;329;499;492;2687;580;517;467;356;320;483;588;931;308;780;286;291;
S8621940	hard_hallway_0_copy	23	488	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(7,6);p(8,6);p(9,6);p(10,6);p(11,6);p(12,6);p(13,6);p(14,6);p(15,6);p(15,5);p(15,4);p(15,3);p(15,2);p(15,1);p(15,0);p(14,0);p(13,0);p(12,0);p(11,0);p(12,0);p(12,1);p(12,2);	2344;376;342;479;421;419;352;337;602;3431;1258;350;548;1995;397;480;700;508;485;516;283;298;380;710;301;400;620;309;369;652;521;559;320;342;
S92345397	easy_spider_1	1	7	p(2,3)p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	18611;406;409;736;432;969;220;
S92345397	easy_large_loop_2	2	28	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	15468;383;400;402;430;804;6592;338;353;311;1367;280;285;367;385;429;333;436;554;297;342;
S92345397	easy_spider_3_copy	3	37	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	7640;334;334;330;366;687;388;838;275;
S92345397	easy_spider_3	4	44	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	14301;348;665;380;672;387;289;
S92345397	easy_large_loop_2_copy	5	75	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	2602;244;326;314;381;404;385;849;15806;289;311;317;354;365;612;355;729;235;331;297;282;343;329;880;243;311;312;325;341;758;433;
S92345397	easy_labyrinth	6	81	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	6684;872;752;772;705;255;
S92345397	easy_spider_2	7	91	p(4,5)p(4,4);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	10332;870;564;463;1729;326;740;321;358;503;
S92345397	easy_large_loop_1	8	98	p(0,4)p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	8896;290;322;347;1806;292;653;
S92345397	medium_cathedral	9	103	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	7500;432;715;252;303;
S92345397	medium_roomG_copy	10	130	p(6,3)p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	7236;659;355;426;491;1226;253;271;307;303;324;308;361;381;325;4624;317;807;298;1008;263;284;236;1124;316;328;477;
S92345397	medium_roomG	11	139	p(3,3)p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	2117;766;547;270;297;365;2186;534;539;
S92345397	medium_cubicles	12	150	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(5,6);	16437;344;419;2109;1005;742;950;806;467;1882;858;
S92345397	medium_cathedral_copy	13	157	p(4,4)p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	6523;365;455;456;900;312;298;
S92345397	medium_library	14	168	p(1,3)p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);	3874;299;521;391;428;1050;505;354;368;999;214;
S92345397	medium_library_rotate	15	171	p(2,1)p(2,2);p(2,3);p(3,3);	3613;380;647;
S92345397	hard_two_loops_0	16	201	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	6475;295;417;856;279;318;362;416;394;756;352;579;545;574;268;249;235;369;272;312;309;300;291;381;635;562;299;301;317;324;
S92345397	hard_hallway_0_copy	17	227	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);	44318;455;218;320;274;281;306;407;783;255;356;351;2503;277;264;282;377;301;316;294;341;358;832;317;641;259;
S92345397	hard_hallway_1	18	250	p(4,0)p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(7,8);p(6,8);p(5,8);p(5,9);p(4,9);p(3,9);p(2,9);p(1,9);p(0,9);p(0,8);p(0,7);p(0,6);p(1,6);	18047;289;338;291;292;485;320;496;377;409;368;1238;306;301;404;5487;898;275;319;819;467;270;478;
S92345397	hard_hallway_0	19	260	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	8511;274;320;313;350;498;351;611;310;231;
S92345397	hard_two_big_rooms_1	20	271	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	3104;251;243;389;359;365;525;286;349;300;673;
S92345397	hard_two_big_rooms_0	21	313	p(7,0)p(8,0);p(8,1);p(8,2);p(8,3);p(9,3);p(10,3);p(10,4);p(10,5);p(10,6);p(11,6);p(12,6);p(11,6);p(10,6);p(10,5);p(10,4);p(10,3);p(10,2);p(10,1);p(10,0);p(11,0);p(12,0);p(11,0);p(10,0);p(10,1);p(10,2);p(10,3);p(9,3);p(8,3);p(8,2);p(8,1);p(8,0);p(7,0);p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	14373;880;274;387;295;361;1504;300;389;404;394;546;299;350;703;379;3351;277;289;391;372;590;264;276;263;389;245;293;365;313;362;256;331;297;337;300;420;315;602;296;294;378;
S92345397	hard_two_loops_2	22	343	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	10303;257;326;317;551;246;269;728;318;331;655;241;277;293;315;279;295;288;315;321;351;386;642;326;436;608;379;316;573;281;
S92345397	hard_hallway_1_rotate	23	358	p(10,4)p(10,3);p(9,3);p(8,3);p(7,3);p(7,2);p(7,1);p(7,0);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	19882;462;328;354;661;332;374;470;265;307;347;297;318;912;534;
S21318090	easy_spider_3	1	21	p(2,3)p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,1);p(1,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,4);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	1499;496;1392;705;744;3119;720;632;728;1080;1192;592;5256;808;864;832;1025;1679;2399;689;839;
S21318090	easy_large_loop_2	2	34	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	1807;664;1048;640;1328;735;769;863;368;433;1024;727;1312;
S21318090	easy_spider_3_copy	3	45	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(10,5);p(10,6);p(10,7);p(9,7);	3694;455;353;560;448;495;584;520;2561;583;817;
S21318090	easy_spider_1	4	62	p(2,3)p(2,2);p(2,1);p(2,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(3,3);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	2279;488;617;855;3271;489;456;479;1385;2265;615;528;737;799;592;688;785;
S21318090	easy_spider_2	5	84	p(4,5)p(3,5);p(2,5);p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	2893;671;897;664;1400;656;600;560;647;634;623;624;943;640;1048;568;553;552;568;639;793;880;
S21318090	easy_large_loop_1	6	91	p(0,4)p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	1449;535;617;728;1281;784;1112;
S21318090	easy_labyrinth	7	97	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	1251;544;513;552;1247;769;
S21318090	easy_large_loop_2_copy	8	128	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	2843;712;528;511;696;857;663;1888;704;761;576;551;512;656;720;776;1288;600;640;424;384;616;808;720;632;384;704;320;648;336;912;
S21318090	medium_library	9	143	p(1,3)p(2,3);p(1,3);p(1,2);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);	3532;1673;519;528;2680;512;704;815;1056;609;655;1721;624;1135;641;
S21318090	medium_cubicles	10	164	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(3,3);p(4,3);p(4,4);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,6);	1865;568;664;631;2352;472;568;608;1512;570;895;1144;473;1295;521;1033;694;600;472;800;1024;
S21318090	medium_library_rotate	11	167	p(2,1)p(2,2);p(2,3);p(3,3);	4031;568;1176;
S21318090	medium_cathedral_copy	12	204	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(11,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(8,6);p(8,7);p(8,8);p(8,7);p(8,6);p(8,5);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2334;487;352;800;2048;319;849;888;1120;376;368;2224;384;368;960;304;240;616;384;456;431;481;2424;359;368;425;872;456;455;633;543;489;447;1944;528;689;1376;
S21318090	medium_roomG_copy	13	231	p(6,3)p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	2153;423;360;600;1328;993;287;233;375;176;184;177;192;359;360;1448;320;2504;680;1048;337;583;464;378;1384;464;1463;
S21318090	medium_roomG	14	240	p(3,3)p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	2388;456;1208;368;352;544;1543;441;1335;
S21318090	medium_cathedral	15	245	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	3071;543;1808;616;681;
S21318090	hard_hallway_1_rotate	16	254	p(10,4)p(10,3);p(9,3);p(8,3);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	2584;480;399;368;1176;424;753;256;1239;
S21318090	hard_hallway_0_copy	17	282	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(2,5);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);	2759;272;239;737;2079;352;551;1361;624;1848;761;231;408;408;1409;279;680;729;895;977;567;280;736;968;448;416;1176;1184;
S21318090	hard_hallway_0	18	292	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	2832;704;807;521;712;695;905;1151;280;504;
S21318090	hard_hallway_1	19	307	p(4,0)p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(3,6);p(2,6);p(1,6);	2159;336;232;600;1031;672;1985;2391;569;640;567;776;472;1193;1455;
S21318090	hard_two_loops_2	20	317	p(10,2)p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	4197;553;695;688;1440;640;1176;512;896;720;
S21318090	hard_two_big_rooms_0	21	327	p(7,0)p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	54589;720;951;528;2144;704;1280;649;720;968;
S21318090	hard_two_loops_0	22	357	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	1755;535;697;1799;624;600;536;520;1288;2400;672;1144;560;1176;656;848;553;855;415;554;375;376;408;432;1120;727;481;359;377;1816;
S21318090	hard_two_big_rooms_1	23	368	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	1874;679;553;495;721;559;1480;336;1432;408;1128;
S25855276	easy_labyrinth	1	6	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	9212;752;687;752;1144;768;
S25855276	easy_spider_3_copy	2	15	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	2074;681;598;625;2112;959;761;1296;680;
S25855276	easy_spider_2	3	29	p(4,5)p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	7357;528;1143;744;1384;609;1128;1487;649;656;751;624;577;1095;
S25855276	easy_large_loop_2	4	52	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(6,1);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	1801;695;632;649;527;953;1615;1249;671;560;927;706;1487;872;505;799;880;511;729;488;1952;712;975;
S25855276	easy_large_loop_1	5	59	p(0,4)p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	8065;718;729;680;1303;912;6923;
S25855276	easy_large_loop_2_copy	6	90	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	2339;497;582;736;825;672;671;1088;1108;532;537;607;600;768;2376;3240;2400;953;671;617;719;624;648;592;682;550;737;1040;520;583;1033;
S25855276	easy_spider_3	7	97	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	283374;576;633;608;1295;472;784;
S25855276	easy_spider_1	8	134	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(8,4);p(8,5);p(8,6);p(8,5);p(8,4);p(8,3);p(7,3);p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	1495;665;551;1064;584;944;2072;649;551;1080;592;879;448;761;441;622;553;624;1976;463;512;544;704;473;967;625;600;1872;496;455;752;504;738;1079;503;960;464;
S25855276	medium_cathedral	9	171	p(2,4)p(3,4);p(4,4);p(4,5);p(4,6);p(4,7);p(4,8);p(5,8);p(6,8);p(7,8);p(6,8);p(5,8);p(4,8);p(4,7);p(4,6);p(4,5);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(7,0);p(6,0);p(5,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2743;575;2040;489;785;839;1743;577;704;1263;488;440;496;513;599;624;552;712;544;656;1336;441;399;4824;424;441;735;465;543;544;672;457;479;711;1137;511;736;
S25855276	medium_cathedral_copy	10	178	p(4,4)p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2149;655;537;687;1184;552;905;
S25855276	medium_roomG	11	201	p(3,3)p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(5,6);p(6,6);p(7,6);p(6,6);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(6,1);	1494;584;536;2736;457;496;591;399;1880;424;713;1103;529;1279;472;680;617;608;632;647;529;895;1128;
S25855276	medium_library	12	216	p(1,3)p(1,2);p(1,1);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);	2226;424;505;1687;512;1008;536;656;952;537;567;1240;512;976;704;
S25855276	medium_library_rotate	13	225	p(2,1)p(3,1);p(4,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(3,3);	1488;479;960;1840;416;632;680;584;1120;
S25855276	medium_roomG_copy	14	244	p(6,3)p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(11,0);p(12,0);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	1290;623;639;625;728;2623;473;607;713;640;711;1384;456;569;560;482;847;608;1072;
S25855276	medium_cubicles	15	257	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(4,4);p(4,5);p(5,5);p(6,5);p(6,6);p(5,6);	2422;486;537;1449;431;472;520;2472;999;1265;608;1416;752;
S25855276	hard_two_big_rooms_1	16	268	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	1722;593;512;992;720;552;912;608;488;503;857;
S25855276	hard_hallway_0	17	278	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	3715;599;504;625;407;865;464;1120;463;609;
